run_uid,block_id,protocol,caching,access_pattern,entropy,payload_weight,network,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,cache_hit_rate,round_trip_count,error_rate,apq_registrations,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,dropped_iterations,notes
9c6e108fa0f2,B0022,graphql,off,uniform,medium,light,constrained,low,10,21,phase2-density-drillin,1782641843.899,1782641934.974,32.538951,41.56999725,47.73641548,9.999957308960031,229,,1,0,0,7.619565217391305,11.0,57.5,57.5,900,0,
5cd1033ad72b,B0022,graphql,off,uniform,medium,light,constrained,low,10,22,phase2-density-drillin,1782641934.989,1782642026.123,33.329512,41.995781,46.623591,10.00699313625652,229,,1,0,0,7.78021978021978,11.0,57.5,57.5,901,0,
394b5e1fe16c,B0022,graphql,off,uniform,medium,light,constrained,low,10,23,phase2-density-drillin,1782642026.139,1782642117.251,32.754342,41.547008,46.141931,10.006381264906853,229,,1,0,0,7.670329670329671,10.0,57.511978021978024,57.52,901,0,
492761b39968,B0022,graphql,off,uniform,medium,light,constrained,low,10,24,phase2-density-drillin,1782642117.267,1782642208.379,32.9559475,41.3140276,44.661641769999996,9.999932459567285,229,,1,0,0,7.65934065934066,10.5,57.52,57.52,900,0,
4b5cea12e136,B0022,graphql,off,uniform,medium,light,constrained,low,10,25,phase2-density-drillin,1782642208.395,1782642299.456,32.712695499999995,42.377003349999995,47.00483806,9.999905650001313,229,,1,0,0,7.736263736263736,11.0,57.52087912087912,57.53,900,0,
660b7b7a57a0,B0022,graphql,off,uniform,medium,light,constrained,low,10,26,phase2-density-drillin,1782642299.473,1782642390.545,32.483888,42.334402,51.534587,10.006747809156957,229,,1,0,0,8.010989010989011,11.0,57.53,57.53,901,0,
95fd273dea08,B0022,graphql,off,uniform,medium,light,constrained,low,10,27,phase2-density-drillin,1782642390.562,1782642481.690,33.0006945,42.5976804,47.54014168,9.999841133523896,229,,1,0,0,7.846153846153846,11.5,57.53934065934066,57.54,900,0,
1cc412cd6b88,B0022,graphql,off,uniform,medium,light,constrained,low,10,28,phase2-density-drillin,1782642481.709,1782642572.778,32.663434,41.976685,46.689577,10.007460232723476,229,,1,0,0,7.670329670329671,10.5,57.54,57.54,901,0,
7f46557464b0,B0022,graphql,off,uniform,medium,light,constrained,low,10,29,phase2-density-drillin,1782642572.796,1782642663.958,33.066293,41.084881,46.403351,10.007592847218323,229,,1,0,0,7.8791208791208796,10.0,57.54,57.54,901,0,
b2e7bfef4ee0,B0004,rest,on,uniform,medium,light,constrained,low,10,0,phase2-density-drillin,1782642762.817,1782642853.938,28.344373,37.025411,41.101785,10.00709579316706,384,0.14761376248612654,1,0,0,2.32967032967033,3.0,48.2889010989011,48.3,901,0,
800d111144f3,B0004,rest,on,uniform,medium,light,constrained,low,10,1,phase2-density-drillin,1782642853.942,1782642945.062,28.2430265,36.083267049999996,39.18617476,9.999887717038538,383,0.1388888888888889,1,0,0,2.380434782608696,4.0,48.3245652173913,48.34,900,0,
7ad9296251e1,B0004,rest,on,uniform,medium,light,constrained,low,10,2,phase2-density-drillin,1782642945.066,1782643036.195,28.31935,36.932628,39.417204,10.007650824063639,384,0.15427302996670367,1,0,0,2.32967032967033,3.0,48.35846153846154,48.37,901,0,
c252118a9296,B0004,rest,on,uniform,medium,light,constrained,low,10,3,phase2-density-drillin,1782643036.200,1782643127.319,28.472515,36.985635,39.467919,10.009240945608008,382,0.14317425083240842,1,0,0,2.4175824175824174,3.0,48.427362637362634,48.47,901,0,
0f2c53497c3e,B0004,rest,on,uniform,medium,light,constrained,low,10,4,phase2-density-drillin,1782643127.324,1782643218.456,28.201893,36.585342,39.885633,10.007027614624686,383,0.14428412874583796,1,0,0,2.32967032967033,3.0,48.49351648351649,48.52,901,0,
bd23179459a7,B0004,rest,on,uniform,medium,light,constrained,low,10,5,phase2-density-drillin,1782643218.462,1782643309.485,28.154452,36.65628,42.216473,10.007928599379639,384,0.15427302996670367,1,0,0,2.3956043956043955,3.0,48.52010989010989,48.52,901,0,
4d4cc3e41d27,B0004,rest,on,uniform,medium,light,constrained,low,10,6,phase2-density-drillin,1782643309.495,1782643400.923,27.82478,36.749356,40.531596,10.007639087715448,383,0.13318534961154274,1,0,0,2.3846153846153846,3.0,48.53692307692308,48.57,901,0,
be11874084ae,B0004,rest,on,uniform,medium,light,constrained,low,10,7,phase2-density-drillin,1782643400.930,1782643492.014,28.067384,37.00400345,40.25904849,9.999950723020602,383,0.13,1,0,0,2.3956043956043955,3.0,48.575934065934064,48.58,900,0,
a64feacda74a,B0004,rest,on,uniform,medium,light,constrained,low,10,8,phase2-density-drillin,1782643492.021,1782643583.133,28.15862,36.97041299999999,39.81521537,9.999853482702319,383,0.15888888888888889,1,0,0,2.4175824175824174,3.5,48.5878021978022,48.595,900,0,
c5f8ef26dc33,B0004,rest,on,uniform,medium,light,constrained,low,10,9,phase2-density-drillin,1782643583.141,1782643674.204,28.4392145,37.4884354,42.406403,9.99989625818736,382,0.1511111111111111,1,0,0,2.3956043956043955,4.0,48.61571428571428,48.62,900,0,
7e6c367ace48,B0004,rest,on,uniform,medium,light,constrained,low,10,10,phase2-density-drillin,1782643674.213,1782643765.343,28.4840235,37.143420299999995,40.99164739,9.999917397126774,384,0.14666666666666667,1,0,0,2.3956043956043955,3.5,48.62,48.62,900,0,
c631c5f155de,B0004,rest,on,uniform,medium,light,constrained,low,10,11,phase2-density-drillin,1782643765.352,1782643856.520,28.162069,37.009727,41.781665,10.00776880033004,383,0.13318534961154274,1,0,0,2.3626373626373627,3.5,48.6254945054945,48.64,901,0,
74d6267cddbf,B0004,rest,on,uniform,medium,light,constrained,low,10,12,phase2-density-drillin,1782643856.529,1782643947.647,28.295655,36.944447,40.595756,10.00783720295883,383,0.16981132075471697,1,0,0,2.4285714285714284,4.0,48.65450549450549,48.68,901,0,
9e94f6a3410c,B0004,rest,on,uniform,medium,light,constrained,low,10,13,phase2-density-drillin,1782643947.657,1782644038.720,27.9196,36.739971,39.028509,10.009220756111057,384,0.15538290788013318,1,0,0,2.3846153846153846,3.0,48.68,48.68,901,0,
7830cde8ded6,B0004,rest,on,uniform,medium,light,constrained,low,10,14,phase2-density-drillin,1782644038.730,1782644129.806,28.451641,36.985535,39.825933,10.007566475543547,383,0.14206437291897892,1,0,0,2.25,3.0,48.68,48.68,901,0,
adce5b939b21,B0004,rest,on,uniform,medium,light,constrained,low,10,15,phase2-density-drillin,1782644129.816,1782644220.847,28.382735,37.180657,40.685344,10.007811015079673,381,0.14983351831298558,1,0,0,2.3555555555555556,3.0,48.68911111111111,48.71,901,0,
d7f759787b63,B0004,rest,on,uniform,medium,light,constrained,low,10,16,phase2-density-drillin,1782644220.858,1782644311.984,28.258446,35.884468,40.29793,10.007564147052134,385,0.15316315205327413,1,0,0,2.2967032967032965,3.0,48.717032967032964,48.72,901,0,
a99524f0f3fd,B0004,rest,on,uniform,medium,light,constrained,low,10,17,phase2-density-drillin,1782644311.996,1782644403.077,28.1326205,37.290255999999985,41.32984408,9.999855945297426,383,0.15777777777777777,1,0,0,2.3076923076923075,3.5,48.74945054945055,48.76,900,0,
b27427769169,B0004,rest,on,uniform,medium,light,constrained,low,10,18,phase2-density-drillin,1782644403.089,1782644494.174,28.474594,36.809466,41.127481,10.00731748749494,383,0.16204217536071033,1,0,0,2.318681318681319,3.0,48.76,48.76,901,0,
adf0141d11a4,B0004,rest,on,uniform,medium,light,constrained,low,10,19,phase2-density-drillin,1782644494.187,1782644585.322,28.565068,36.918883,40.746201,10.008172619777161,384,0.1509433962264151,1,0,0,2.4615384615384617,3.5,48.7643956043956,48.77,901,0,
dea72666bfdb,B0004,rest,on,uniform,medium,light,constrained,low,10,20,phase2-density-drillin,1782644585.335,1782644676.452,27.817462,36.507983,39.645309,10.009059267084348,383,0.13984461709211987,1,0,0,2.2747252747252746,3.0,48.77,48.77,901,0,
cd624ea1aa29,B0004,rest,on,uniform,medium,light,constrained,low,10,21,phase2-density-drillin,1782644676.466,1782644767.527,28.356764,37.088386,40.515732,10.0079472289204,381,0.12763596004439512,1,0,0,2.4065934065934065,4.0,48.77,48.77,901,0,
1ca7299b47dd,B0004,rest,on,uniform,medium,light,constrained,low,10,22,phase2-density-drillin,1782644767.541,1782644858.571,28.579198499999997,36.59965005,39.90773078,9.999890766526542,383,0.15333333333333332,1,0,0,2.3626373626373627,3.5,48.77,48.77,900,0,
b6c3bd5fd87e,B0004,rest,on,uniform,medium,light,constrained,low,10,23,phase2-density-drillin,1782644858.586,1782644949.612,28.622358499999997,36.84995685,40.17215957,9.999826174910458,383,0.13444444444444445,1,0,0,2.32967032967033,3.5,48.77,48.77,900,0,
42782b4b70b8,B0004,rest,on,uniform,medium,light,constrained,low,10,24,phase2-density-drillin,1782644949.628,1782645040.715,28.1971475,36.47631254999999,40.946644189999994,9.999873687262177,383,0.1388888888888889,1,0,0,2.2967032967032965,3.0,48.77,48.77,900,0,
f33b48449dd7,B0004,rest,on,uniform,medium,light,constrained,low,10,25,phase2-density-drillin,1782645040.731,1782645131.770,28.548213,37.74923,41.809536,10.008662151510023,383,0.13873473917869034,1,0,0,2.3736263736263736,4.0,48.77,48.77,901,0,
7db36773bae7,B0004,rest,on,uniform,medium,light,constrained,low,10,26,phase2-density-drillin,1782645131.787,1782645223.126,28.379138,37.202055,40.415028,10.007807981156745,382,0.13540510543840178,1,0,0,2.340659340659341,3.0,48.77,48.77,901,0,
ce3a291cb10d,B0004,rest,on,uniform,medium,light,constrained,low,10,27,phase2-density-drillin,1782645223.143,1782645314.225,28.023868,36.577726,39.264889,10.007302618277027,384,0.16426193118756938,1,0,0,2.230769230769231,3.0,48.77,48.77,901,0,
7d25281f392f,B0004,rest,on,uniform,medium,light,constrained,low,10,28,phase2-density-drillin,1782645314.243,1782645405.369,27.796894,36.515917,40.412155,10.007944663805516,383,0.14983351831298558,1,0,0,2.2967032967032965,3.5,48.77,48.77,901,0,
ef76b4faadab,B0004,rest,on,uniform,medium,light,constrained,low,10,29,phase2-density-drillin,1782645405.387,1782645496.520,28.315638,36.203221,39.467023,10.008217006086834,383,0.14761376248612654,1,0,0,2.318681318681319,4.0,48.77,48.77,901,0,
ddaafc221d36,B0019,graphql,off,unique,medium,light,constrained,high,10,0,phase2-density-drillin,1782645599.166,1782645690.284,38.466698,53.746093,80.038798,10.005356606410814,4653,,1,0,0,13.692307692307692,19.5,59.18802197802198,59.19,901,0,
e07cdbca2b4d,B0019,graphql,off,unique,medium,light,constrained,high,10,1,phase2-density-drillin,1782645690.287,1782645781.363,37.808614,50.789469,75.87742,10.007435206586328,4267,,1,0,0,13.043478260869565,17.450000000000003,59.19978260869566,59.2,901,0,
30b9c814c364,B0019,graphql,off,unique,medium,light,constrained,high,10,2,phase2-density-drillin,1782645781.367,1782645872.392,37.942368,51.10350775,78.09591736,9.999931722577294,4326,,1,0,0,13.322222222222223,17.549999999999997,59.220777777777776,59.230000000000004,900,0,
243a75789cc5,B0019,graphql,off,unique,medium,light,constrained,high,10,3,phase2-density-drillin,1782645872.397,1782645963.526,38.320092,51.376155,78.269434,10.00604247958371,4648,,1,0,0,13.206521739130435,18.0,59.232608695652175,59.239999999999995,901,0,
d486a14848f4,B0019,graphql,off,unique,medium,light,constrained,high,10,4,phase2-density-drillin,1782645963.531,1782646054.669,38.74914,52.912946,75.355063,10.00618779121413,5013,,1,0,0,13.614285714285714,18.0,59.410000000000004,59.46,901,0,
9b6a47e40cfb,B0019,graphql,off,unique,medium,light,constrained,high,10,5,phase2-density-drillin,1782646054.674,1782646145.754,38.3930625,50.4174883,79.32447582,9.999897359164637,4578,,1,0,0,13.219780219780219,18.0,59.462527472527476,59.47,900,0,
378c4ec3a7dc,B0019,graphql,off,unique,medium,light,constrained,high,10,6,phase2-density-drillin,1782646145.761,1782646236.786,37.965306999999996,50.4730127,75.10888743999998,9.999956495633707,4352.5,,1,0,0,12.758241758241759,16.5,59.47,59.47,900,0,
f8e10adf2b98,B0019,graphql,off,unique,medium,light,constrained,high,10,7,phase2-density-drillin,1782646236.793,1782646327.889,38.211826,51.111173,76.727164,10.006962895094883,4511,,1,0,0,13.10989010989011,18.0,59.47,59.47,901,0,
5ca72cf06947,B0019,graphql,off,unique,medium,light,constrained,high,10,8,phase2-density-drillin,1782646327.896,1782646418.991,38.574418,53.17999,79.452432,10.006134180710312,4678,,1,0,0,13.43956043956044,18.0,59.47,59.47,901,0,
c43a3fa0f8da,B0019,graphql,off,unique,medium,light,constrained,high,10,9,phase2-density-drillin,1782646418.999,1782646510.086,37.544028,49.70077994999999,73.09089843999999,9.999895253874964,4270,,1,0,0,12.571428571428571,16.0,59.47,59.47,900,0,
588adf46572d,B0019,graphql,off,unique,medium,light,constrained,high,10,10,phase2-density-drillin,1782646510.094,1782646601.125,38.050857,52.389174499999996,76.63805508,9.999897826710615,4337.5,,1,0,0,12.87912087912088,18.0,59.47,59.47,900,0,
9c7db678d64e,B0019,graphql,off,unique,medium,light,constrained,high,10,11,phase2-density-drillin,1782646601.133,1782646692.197,38.295769,50.347431,77.429333,10.006487285781482,4578,,1,0,0,13.186813186813186,18.0,59.47,59.47,901,0,
f74e58ecfbd8,B0019,graphql,off,unique,medium,light,constrained,high,10,12,phase2-density-drillin,1782646692.206,1782646783.338,38.187257,58.184426,80.973649,10.006021824498639,4501,,1,0,0,13.296703296703297,18.5,59.47,59.47,901,0,
01280be64282,B0019,graphql,off,unique,medium,light,constrained,high,10,13,phase2-density-drillin,1782646783.349,1782646874.435,37.819691500000005,49.96255754999997,74.03016301000001,9.99982953135045,4287,,1,0,0,12.615384615384615,16.0,59.47,59.47,900,0,
c1c6dba8b317,B0019,graphql,off,unique,medium,light,constrained,high,10,14,phase2-density-drillin,1782646874.445,1782646965.471,37.837104,50.308171099999996,76.31922163999998,9.999847482103984,4500,,1,0,0,12.945054945054945,18.0,59.47,59.47,900,0,
618e100ef4b5,B0019,graphql,off,unique,medium,light,constrained,high,10,15,phase2-density-drillin,1782646965.482,1782647056.536,38.294919,51.748359949999966,76.95229254,9.999924904341718,4661.5,,1,0,0,13.208791208791208,17.0,59.47,59.47,900,0,
2f09c7cef13a,B0019,graphql,off,unique,medium,light,constrained,high,10,16,phase2-density-drillin,1782647056.548,1782647147.621,38.177754,50.498058449999995,74.63547809,9.99995353766032,4588.5,,1,0,0,13.12087912087912,17.5,59.47,59.47,900,0,
2767ae4baa7c,B0019,graphql,off,unique,medium,light,constrained,high,10,17,phase2-density-drillin,1782647147.632,1782647238.671,37.7855065,50.259957050000004,73.08316055999998,9.999877465168163,4490,,1,0,0,13.021978021978022,16.5,59.47,59.47,900,0,
700693196701,B0019,graphql,off,unique,medium,light,constrained,high,10,18,phase2-density-drillin,1782647238.683,1782647329.729,37.786264,51.31573579999999,76.06865421,9.999897145835687,4505,,1,0,0,13.263736263736265,18.5,59.47,59.47,900,0,
ac2b93ed07cf,B0019,graphql,off,unique,medium,light,constrained,high,10,19,phase2-density-drillin,1782647329.742,1782647420.792,38.953935,54.340943,80.35188,10.006662632560035,5149,,1,0,0,13.846153846153847,18.0,59.47,59.47,901,0,
b0f117384664,B0019,graphql,off,unique,medium,light,constrained,high,10,20,phase2-density-drillin,1782647420.805,1782647511.863,38.366892,50.023828,78.57591387999999,9.999938959150377,4444,,1,0,0,12.978021978021978,17.5,59.47,59.47,900,0,
fba1e41dbd85,B0019,graphql,off,unique,medium,light,constrained,high,10,21,phase2-density-drillin,1782647511.877,1782647602.906,38.2459165,50.26579139999999,72.59059805,9.999837473419309,4341,,1,0,0,13.0,18.0,59.47,59.47,900,0,
5667c22b485a,B0019,graphql,off,unique,medium,light,constrained,high,10,22,phase2-density-drillin,1782647602.921,1782647693.968,38.3307285,50.151683899999995,74.64984849,9.999879088350868,4502,,1,0,0,13.021978021978022,17.0,59.47,59.47,900,0,
1724e4b98719,B0019,graphql,off,unique,medium,light,constrained,high,10,23,phase2-density-drillin,1782647693.983,1782647785.079,38.616957,54.622697,78.714124,10.006860540989303,5094,,1,0,0,13.582417582417582,17.5,59.47,59.47,901,0,
dc60c34b2e87,B0019,graphql,off,unique,medium,light,constrained,high,10,24,phase2-density-drillin,1782647785.095,1782647876.190,38.351115,50.628091,75.675743,10.007355269174242,4443,,1,0,0,13.021978021978022,17.5,59.47,59.47,901,0,
340bcc005f6a,B0019,graphql,off,unique,medium,light,constrained,high,10,25,phase2-density-drillin,1782647876.206,1782647967.303,37.659736,50.449501,72.675711,10.00603712484156,4284,,1,0,0,12.714285714285714,17.0,59.47,59.47,901,0,
1fcf45769c92,B0019,graphql,off,unique,medium,light,constrained,high,10,26,phase2-density-drillin,1782647967.320,1782648058.412,38.330493,49.919081,79.441694,10.006388126379353,4683,,1,0,0,13.23076923076923,17.0,59.47,59.47,901,0,
dee5922be812,B0019,graphql,off,unique,medium,light,constrained,high,10,27,phase2-density-drillin,1782648058.429,1782648149.525,38.5335755,52.60781619999995,81.83504271999999,9.999866096459707,4577.5,,1,0,0,13.45054945054945,18.0,59.47,59.47,900,0,
3d234d2d9f81,B0019,graphql,off,unique,medium,light,constrained,high,10,28,phase2-density-drillin,1782648149.542,1782648240.636,38.061974,49.732987,79.083214,10.006598953967403,4419,,1,0,0,12.857142857142858,17.0,59.47593406593406,59.48,901,0,
2237225c71a5,B0019,graphql,off,unique,medium,light,constrained,high,10,29,phase2-density-drillin,1782648240.654,1782648331.753,38.007594,50.407799,69.959058,10.007312121051097,4418,,1,0,0,12.923076923076923,17.5,59.48,59.48,901,0,
207b9918cd80,B0007,rest,off,unique,medium,light,constrained,high,10,0,phase2-density-drillin,1782648429.149,1782648520.241,29.6616365,49.58780189999996,63.59018639,9.999859703301677,4367.5,,1,0,0,4.032967032967033,6.0,48.93098901098901,48.96,900,0,
2c0a271af257,B0007,rest,off,unique,medium,light,constrained,high,10,1,phase2-density-drillin,1782648520.244,1782648611.327,29.6945635,43.92639239999991,63.28025053,9.999907138529,4087,,1,0,0,4.0989010989010985,5.0,48.99,49.0,900,0,
5d4bc6607438,B0007,rest,off,unique,medium,light,constrained,high,10,2,phase2-density-drillin,1782648611.331,1782648702.405,29.723111000000003,42.14395874999999,60.70575341,9.999916982133646,3986.5,,1,0,0,4.043956043956044,5.5,49.04714285714286,49.08,900,0,
a9c5cc01df76,B0007,rest,off,unique,medium,light,constrained,high,10,3,phase2-density-drillin,1782648702.410,1782648793.629,29.321657,40.414697,60.347723,10.007908150051845,4131,,1,0,0,3.9450549450549453,6.0,49.08967032967033,49.11,901,0,
ce1454862544,B0007,rest,off,unique,medium,light,constrained,high,10,4,phase2-density-drillin,1782648793.634,1782648884.842,29.554827,52.300211,63.539369,10.008384498009208,4319,,1,0,0,3.978021978021978,5.5,49.12747252747253,49.14,901,0,
0a62720abf16,B0007,rest,off,unique,medium,light,constrained,high,10,5,phase2-density-drillin,1782648884.847,1782648975.962,29.296224000000002,39.17879309999999,60.478816339999995,9.999859925184346,3947,,1,0,0,3.956043956043956,5.0,49.146263736263734,49.15,900,0,
25f84e74eea9,B0007,rest,off,unique,medium,light,constrained,high,10,6,phase2-density-drillin,1782648975.968,1782649067.127,28.945255,39.928916,59.296105,10.00701845782535,3832,,1,0,0,3.868131868131868,5.0,49.1621978021978,49.17,901,0,
bc424cf74f46,B0007,rest,off,unique,medium,light,constrained,high,10,7,phase2-density-drillin,1782649067.134,1782649158.152,29.0979165,41.021673699999994,60.461764599999995,9.999842267265779,4087,,1,0,0,3.8461538461538463,5.0,49.17,49.17,900,0,
65acce686442,B0007,rest,off,unique,medium,light,constrained,high,10,8,phase2-density-drillin,1782649158.160,1782649249.258,29.193973,53.81233875,63.01142191,9.999868446952865,4324.5,,1,0,0,3.8241758241758244,5.0,49.17,49.17,900,0,
a19485839fa6,B0007,rest,off,unique,medium,light,constrained,high,10,9,phase2-density-drillin,1782649249.266,1782649340.371,29.444433,41.823836,60.037987,10.00823748269078,3929,,1,0,0,3.758241758241758,5.0,49.17,49.17,901,0,
2419accb3567,B0007,rest,off,unique,medium,light,constrained,high,10,10,phase2-density-drillin,1782649340.379,1782649431.487,29.09096,39.294493,59.636547,10.008035736138533,4079,,1,0,0,3.769230769230769,5.0,49.1710989010989,49.17,901,0,
5e2f79405b4b,B0007,rest,off,unique,medium,light,constrained,high,10,11,phase2-density-drillin,1782649431.496,1782649522.612,28.955379,49.084983,57.97051,10.007079326453862,4078,,1,0,0,3.8461538461538463,5.0,49.20923076923077,49.22,901,0,
4785b0ae7016,B0007,rest,off,unique,medium,light,constrained,high,10,12,phase2-density-drillin,1782649522.621,1782649613.728,29.60251,46.601016,59.963054,10.007489219404667,4365,,1,0,0,3.923076923076923,5.0,49.22,49.22,901,0,
64b6d7e48851,B0007,rest,off,unique,medium,light,constrained,high,10,13,phase2-density-drillin,1782649613.738,1782649704.843,28.86959,40.339227,59.850181,10.008867356923556,3950,,1,0,0,3.6923076923076925,5.0,49.22879120879121,49.23,901,0,
f77c3c29df11,B0007,rest,off,unique,medium,light,constrained,high,10,14,phase2-density-drillin,1782649704.853,1782649795.961,29.29151,40.061069,62.211026,10.007575066116708,3994,,1,0,0,3.782608695652174,5.0,49.23,49.23,901,0,
ed8deb563552,B0007,rest,off,unique,medium,light,constrained,high,10,15,phase2-density-drillin,1782649795.972,1782649887.135,29.60323,49.50442,61.398397,10.00795292887162,4369,,1,0,0,3.868131868131868,5.0,49.23,49.23,901,0,
74d616efd1e4,B0007,rest,off,unique,medium,light,constrained,high,10,16,phase2-density-drillin,1782649887.147,1782649978.456,28.770197500000002,45.52308674999998,60.85361304,9.999953661881388,4145,,1,0,0,3.857142857142857,5.0,49.23,49.23,900,0,
b4f4523b4842,B0007,rest,off,unique,medium,light,constrained,high,10,17,phase2-density-drillin,1782649978.468,1782650069.527,28.919933,41.892044,58.561423,10.008197475621841,3986,,1,0,0,3.78021978021978,5.0,49.23,49.23,901,0,
17a003a12a68,B0007,rest,off,unique,medium,light,constrained,high,10,18,phase2-density-drillin,1782650069.540,1782650160.631,29.099523,39.769754,60.747672,10.008006041834982,4127,,1,0,0,3.912087912087912,5.5,49.23175824175824,49.24,901,0,
b8ec920f9b67,B0007,rest,off,unique,medium,light,constrained,high,10,19,phase2-density-drillin,1782650160.644,1782650251.740,29.646519,55.878998,65.840437,10.008894883554404,4371,,1,0,0,4.010989010989011,6.0,49.26736263736264,49.27,901,0,
725ad671535f,B0007,rest,off,unique,medium,light,constrained,high,10,20,phase2-density-drillin,1782650251.753,1782650342.863,29.065199,41.401714,62.788283,10.00823652162001,4071,,1,0,0,3.8461538461538463,5.0,49.27,49.27,901,0,
f7b15c5c4f30,B0007,rest,off,unique,medium,light,constrained,high,10,21,phase2-density-drillin,1782650342.877,1782650433.950,29.07892,48.360147,65.746041,10.00744227791627,3942,,1,0,0,3.857142857142857,5.0,49.27,49.27,901,0,
7048920ac4c6,B0007,rest,off,unique,medium,light,constrained,high,10,22,phase2-density-drillin,1782650433.966,1782650525.022,29.374398,42.02488,60.582647,10.00790108795704,3935,,1,0,0,3.857142857142857,5.0,49.27,49.27,901,0,
b32909735ddc,B0007,rest,off,unique,medium,light,constrained,high,10,23,phase2-density-drillin,1782650525.038,1782650616.195,29.3867435,55.02291619999998,65.32573043,9.99988501776655,4374,,1,0,0,3.901098901098901,5.0,49.27,49.27,900,0,
d7364d6354e2,B0007,rest,off,unique,medium,light,constrained,high,10,24,phase2-density-drillin,1782650616.211,1782650707.307,29.279255,40.89481,59.355372,10.008670278563464,3863,,1,0,0,3.769230769230769,5.0,49.27,49.27,901,0,
8e70c2ed53f4,B0007,rest,off,unique,medium,light,constrained,high,10,25,phase2-density-drillin,1782650707.323,1782650798.439,29.2863,39.714363,59.970166,10.007751220136093,3947,,1,0,0,3.791208791208791,5.5,49.27,49.27,901,0,
a556577b9cea,B0007,rest,off,unique,medium,light,constrained,high,10,26,phase2-density-drillin,1782650798.455,1782650889.576,29.434117,42.863503,63.827496,10.004506929993779,4145,,1,0,0,3.923076923076923,5.0,49.27,49.27,901,0,
8ddf17adca8e,B0007,rest,off,unique,medium,light,constrained,high,10,27,phase2-density-drillin,1782650889.593,1782650980.693,29.615502,51.106683,64.07607,10.007169913331087,4325,,1,0,0,3.901098901098901,5.0,49.27,49.27,901,0,
5421a8d6d1f4,B0007,rest,off,unique,medium,light,constrained,high,10,28,phase2-density-drillin,1782650980.710,1782651071.823,29.065942,41.40271,61.770327,10.008579001787197,4068,,1,0,0,3.868131868131868,5.0,49.27,49.27,901,0,
d0243c90f8d9,B0007,rest,off,unique,medium,light,constrained,high,10,29,phase2-density-drillin,1782651071.843,1782651162.988,29.267841,39.978916,57.991579,10.00785280198874,3884,,1,0,0,3.758241758241758,5.0,49.27,49.27,901,0,
b50db83e4ec3,B0008,rest,off,zipfian,medium,light,constrained,low,10,0,phase2-density-drillin,1782651254.183,1782651345.299,28.065364,37.432232,59.814143,10.008104235019113,382,,1,0,0,2.7065217391304346,4.0,49.33619565217391,49.34,901,0,
b47c1f759b4c,B0008,rest,off,zipfian,medium,light,constrained,low,10,1,phase2-density-drillin,1782651345.302,1782651436.411,27.762864,35.907981,42.863659,10.008099202457217,381,,1,0,0,2.6373626373626373,4.0,49.34,49.34,901,0,
247639b6dfb3,B0008,rest,off,zipfian,medium,light,constrained,low,10,2,phase2-density-drillin,1782651436.415,1782651527.490,27.936267,36.175525,57.122772,10.007508650178757,377,,1,0,0,2.659340659340659,4.0,49.34,49.34,901,0,
4e42239dbd0a,B0008,rest,off,zipfian,medium,light,constrained,low,10,3,phase2-density-drillin,1782651527.494,1782651618.641,28.010612,37.00487,58.098213,10.008618087117993,383,,1,0,0,2.6373626373626373,3.5,49.35978021978022,49.36,901,0,
fab590b6900c,B0008,rest,off,zipfian,medium,light,constrained,low,10,4,phase2-density-drillin,1782651618.646,1782651709.759,27.884363999999998,37.071531799999995,55.273658449999985,9.999854672445373,380,,1,0,0,2.6483516483516483,4.0,49.36,49.36,900,0,
a9db66ea5c49,B0008,rest,off,zipfian,medium,light,constrained,low,10,5,phase2-density-drillin,1782651709.764,1782651800.871,27.928669,37.0209827,47.06096663999991,9.999935877300063,381,,1,0,0,2.5824175824175826,4.0,49.36,49.36,900,0,
885f9c84777b,B0008,rest,off,zipfian,medium,light,constrained,low,10,6,phase2-density-drillin,1782651800.879,1782651891.988,28.048841,36.193421,50.710296,10.007920783232656,380,,1,0,0,2.6043956043956045,4.0,49.36,49.36,901,0,
a1205ea73769,B0008,rest,off,zipfian,medium,light,constrained,low,10,7,phase2-density-drillin,1782651891.995,1782651983.120,27.948704,37.218974,41.258575,10.00852929754881,383,,1,0,0,2.6043956043956045,4.0,49.37428571428571,49.38,901,0,
7139031acdc9,B0008,rest,off,zipfian,medium,light,constrained,low,10,8,phase2-density-drillin,1782651983.133,1782652074.301,28.191405,38.106526,62.845124,10.008031122853001,381,,1,0,0,2.6923076923076925,4.0,49.38,49.38,901,0,
62961b52ddf4,B0008,rest,off,zipfian,medium,light,constrained,low,10,9,phase2-density-drillin,1782652074.309,1782652165.429,27.931735,36.702964,44.641368,10.008023279754878,384,,1,0,0,2.67032967032967,4.0,49.38,49.38,901,0,
a98fcb6403a6,B0008,rest,off,zipfian,medium,light,constrained,low,10,10,phase2-density-drillin,1782652165.438,1782652256.450,27.6330295,37.5122339,42.98741494999987,9.999856242177772,379,,1,0,0,2.5824175824175826,4.0,49.38,49.38,900,0,
67d33dbfbd6a,B0008,rest,off,zipfian,medium,light,constrained,low,10,11,phase2-density-drillin,1782652256.458,1782652347.621,27.822927,35.840323,53.725377,10.007725864178814,381,,1,0,0,2.5824175824175826,3.5,49.38,49.38,901,0,
