caching,access_pattern,payload_weight,entropy,network,density,concurrency,page_size,metric,group_a,group_b,n1,n2,u_stat,p_value,a12,cliffs_delta,magnitude,rest_median,graphql_median,p_value_holm
off,unique,light,high,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.8506965,79.75137636500014,4.167405915643777e-09
off,unique,light,low,constrained,medium,1,0,lat_p99,rest,graphql,30,30,5.0,4.9751664405934084e-11,0.005555555555555536,-0.9888888888888889,large,40.79694979499999,54.01051024999981,4.167405915643777e-09
off,unique,light,low,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.19847398,51.402841695000006,4.167405915643777e-09
off,unique,light,low,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.175504000000004,84.803559,4.167405915643777e-09
off,unique,light,medium,constrained,high,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,60.726712705,76.68260954,4.167405915643777e-09
off,unique,light,medium,constrained,low,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.8318035,45.83381850000001,4.167405915643777e-09
off,unique,light,medium,constrained,medium,1,0,lat_p99,rest,graphql,30,30,8.0,6.69551896550012e-11,0.008888888888888917,-0.9822222222222222,large,40.74954509999998,51.913622584999985,4.167405915643777e-09
off,unique,light,medium,constrained,medium,10,0,lat_p99,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,40.046727499999996,49.567788039999996,5.334856462477084e-19
off,unique,light,medium,constrained,medium,10,1,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.323344,53.5748155,4.167405915643777e-09
off,unique,light,medium,constrained,medium,10,5,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,42.47462378,111.25933713499998,4.167405915643777e-09
off,unique,light,medium,constrained,medium,10,10,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,47.26850679,169.5411,4.167405915643777e-09
off,unique,light,medium,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.80098734500001,74.95987914500003,4.167405915643777e-09
off,unique,light,medium,constrained,medium,100,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.90916462,157.72877446500001,4.167405915643777e-09
off,unique,light,medium,lan,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.884707399999996,27.40921759499998,4.167405915643777e-09
off,unique,light,medium,lan,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.249823175,26.198967269999997,4.167405915643777e-09
off,unique,light,medium,lan,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.9276995,52.02837114000004,4.167405915643777e-09
off,zipfian,heavy,high,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.9535865,49.14873,4.167405915643777e-09
off,zipfian,heavy,low,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.635501555000005,49.00656884,4.167405915643777e-09
off,zipfian,heavy,medium,constrained,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.345414379999994,50.23950399999994,4.167405915643777e-09
off,zipfian,heavy,medium,constrained,medium,10,0,lat_p99,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,39.720361,49.058246385000004,5.334856462477084e-19
off,zipfian,heavy,medium,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.6546,80.8593576350001,4.167405915643777e-09
off,zipfian,heavy,medium,constrained,medium,100,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.841549,110.6286015,4.167405915643777e-09
off,zipfian,heavy,medium,lan,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.258285744999998,25.143888865,4.167405915643777e-09
off,zipfian,light,high,constrained,medium,1,0,lat_p99,rest,graphql,30,30,1.0,3.3383888204288e-11,0.0011111111111111072,-0.9977777777777778,large,40.74824109999999,50.132749829999995,4.167405915643777e-09
off,zipfian,light,high,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.0146975,48.634024284999995,4.167405915643777e-09
off,zipfian,light,high,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.776215500000006,81.49664225500017,4.167405915643777e-09
off,zipfian,light,low,constrained,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.43002487,53.55591911999993,4.167405915643777e-09
off,zipfian,light,low,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.382176,51.57926195,4.167405915643777e-09
off,zipfian,light,low,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.205057999999994,90.6470525,4.167405915643777e-09
off,zipfian,light,medium,constrained,high,10,0,lat_p99,rest,graphql,30,30,19.0,1.9567799598061055e-10,0.021111111111111094,-0.9577777777777778,large,52.243106499999996,70.28903,4.167405915643777e-09
off,zipfian,light,medium,constrained,low,10,0,lat_p99,rest,graphql,30,30,1.0,3.3383888204288e-11,0.0011111111111111072,-0.9977777777777778,large,54.720689225,81.77914949999999,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.614912525,52.80886131499999,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,10,0,lat_p99,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,39.933518,49.4853375,5.334856462477084e-19
off,zipfian,light,medium,constrained,medium,10,1,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.48324425,53.250806485,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,10,5,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,42.408366865000005,111.83019145999998,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,10,10,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,46.719174960000004,168.435477585,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.9030022,80.4516815,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,100,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,42.009073855,134.585625,4.167405915643777e-09
off,zipfian,light,medium,lan,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.596083945,26.310935649999895,4.167405915643777e-09
off,zipfian,light,medium,lan,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.13053,25.09920517499999,4.167405915643777e-09
off,zipfian,light,medium,lan,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.033373999999998,59.18787475000006,4.167405915643777e-09
on,uniform,heavy,high,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.763419135,48.98131535500001,4.167405915643777e-09
on,uniform,heavy,low,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.370931565,48.898777469999985,4.167405915643777e-09
on,uniform,heavy,medium,constrained,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.38370636,50.73789157499999,4.167405915643777e-09
on,uniform,heavy,medium,constrained,medium,10,0,lat_p99,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,40.470769000000004,48.7572275,5.334856462477084e-19
on,uniform,heavy,medium,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.0836295,74.19380054500003,4.167405915643777e-09
on,uniform,heavy,medium,constrained,medium,100,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.0844309,111.246217,4.167405915643777e-09
on,uniform,heavy,medium,lan,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,13.5715095,23.89712818,4.167405915643777e-09
on,uniform,light,high,constrained,medium,1,0,lat_p99,rest,graphql,30,30,1.0,3.3383888204288e-11,0.0011111111111111072,-0.9977777777777778,large,42.20412619999999,51.18031269999997,4.167405915643777e-09
on,uniform,light,high,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.174169175,49.136412390000004,4.167405915643777e-09
on,uniform,light,high,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.565949455,65.37096163500006,4.167405915643777e-09
on,uniform,light,low,constrained,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,42.1859132,53.650136899999936,4.167405915643777e-09
on,uniform,light,low,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.7992685,52.611299,4.167405915643777e-09
on,uniform,light,low,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.590283515,49.71770654000005,4.167405915643777e-09
on,uniform,light,medium,constrained,high,10,0,lat_p99,rest,graphql,30,30,709.0,0.0001324951052218608,0.7877777777777778,0.5755555555555556,large,60.63663012999999,57.365837,0.000662475526109304
on,uniform,light,medium,constrained,low,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.413591499999995,47.044290000000004,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,42.32218754999998,50.903293985000005,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,10,0,lat_p99,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,40.6712465,49.5037045,5.334856462477084e-19
on,uniform,light,medium,constrained,medium,10,1,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.7095855,52.51098751,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,10,5,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.90383783,104.43089768499999,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,10,10,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.373023905,156.419024885,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.259731,60.6464725,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,100,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.133425,77.294477,4.167405915643777e-09
on,uniform,light,medium,lan,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,13.347781344999998,27.294161839999887,4.167405915643777e-09
on,uniform,light,medium,lan,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,12.967312654999999,25.24184731,4.167405915643777e-09
on,uniform,light,medium,lan,medium,50,0,lat_p99,rest,graphql,30,30,30.0,5.572653248454238e-10,0.03333333333333333,-0.9333333333333333,large,12.098886,33.49543889500002,4.167405915643777e-09
on,unique,heavy,high,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.324716885,48.43688034499999,4.167405915643777e-09
on,unique,heavy,low,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.84904729,49.935615815000006,4.167405915643777e-09
on,unique,heavy,medium,constrained,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.64717195,52.125692199999946,4.167405915643777e-09
on,unique,heavy,medium,constrained,medium,10,0,lat_p99,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,40.3551815,48.892548285000004,5.334856462477084e-19
on,unique,heavy,medium,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.127676820000005,71.1228175,4.167405915643777e-09
on,unique,heavy,medium,constrained,medium,100,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.26676384500001,139.5783699750001,4.167405915643777e-09
on,unique,heavy,medium,lan,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,13.0752045,24.737098109999998,4.167405915643777e-09
on,unique,light,high,constrained,medium,1,0,lat_p99,rest,graphql,30,30,8.0,6.69551896550012e-11,0.008888888888888917,-0.9822222222222222,large,42.076902155,50.745490294999996,4.167405915643777e-09
on,unique,light,high,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.021940994999994,49.840094234999995,4.167405915643777e-09
on,unique,light,high,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.317197500000006,63.781237,4.167405915643777e-09
on,unique,light,low,constrained,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,42.804405855,56.269155354999974,4.167405915643777e-09
on,unique,light,low,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.004051585,50.845983000000004,4.167405915643777e-09
on,unique,light,low,constrained,medium,50,0,lat_p99,rest,graphql,30,30,435.0,0.8302552839111963,0.48333333333333334,-0.033333333333333326,negligible,37.931655500000005,37.9597872,1.0
on,unique,light,medium,constrained,high,10,0,lat_p99,rest,graphql,30,30,590.0,0.03916706803882588,0.6555555555555554,0.3111111111111109,small,60.6428005,57.77363700999999,0.11750120411647763
on,unique,light,medium,constrained,low,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.3939805,48.121074795,4.167405915643777e-09
on,unique,light,medium,constrained,medium,1,0,lat_p99,rest,graphql,30,30,2.0,3.6897258539809896e-11,0.0022222222222222144,-0.9955555555555555,large,41.4685334,53.894733790000004,4.167405915643777e-09
on,unique,light,medium,constrained,medium,10,0,lat_p99,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,41.064797,49.4702925,5.334856462477084e-19
on,unique,light,medium,constrained,medium,10,1,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.10818751000001,52.351274175,4.167405915643777e-09
on,unique,light,medium,constrained,medium,10,5,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.663554045000005,68.6688025,4.167405915643777e-09
on,unique,light,medium,constrained,medium,10,10,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.92902725500001,94.616439275,4.167405915643777e-09
on,unique,light,medium,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.4712895,63.78510850000001,4.167405915643777e-09
on,unique,light,medium,constrained,medium,100,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.25609,89.95776649000004,4.167405915643777e-09
on,unique,light,medium,lan,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,12.7993823,25.482844749999977,4.167405915643777e-09
on,unique,light,medium,lan,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.9137365,25.113615234999997,4.167405915643777e-09
on,unique,light,medium,lan,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,12.053915880000005,42.91213311000001,4.167405915643777e-09
on,zipfian,heavy,high,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.787091000000004,47.618768200000005,4.167405915643777e-09
on,zipfian,heavy,low,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.629243145000004,45.651821999999996,4.167405915643777e-09
on,zipfian,heavy,medium,constrained,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.319141904999995,52.161457574999915,4.167405915643777e-09
on,zipfian,heavy,medium,constrained,medium,10,0,lat_p99,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,40.081790999999996,47.969375365000005,5.334856462477084e-19
on,zipfian,heavy,medium,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.403594,47.7212215,4.167405915643777e-09
on,zipfian,heavy,medium,constrained,medium,100,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.5917205,52.03882634,4.167405915643777e-09
on,zipfian,heavy,medium,lan,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.5253862,23.535046,4.167405915643777e-09
on,zipfian,light,high,constrained,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,42.69439745,51.18688907,4.167405915643777e-09
on,zipfian,light,high,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.383303,47.9143915,4.167405915643777e-09
on,zipfian,light,high,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.70694,48.161248275000034,4.167405915643777e-09
on,zipfian,light,low,constrained,medium,1,0,lat_p99,rest,graphql,30,30,1.0,3.3383888204288e-11,0.0011111111111111072,-0.9977777777777778,large,41.19789980499999,52.311019659999985,4.167405915643777e-09
on,zipfian,light,low,constrained,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.829716625,49.80042553,4.167405915643777e-09
on,zipfian,light,low,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.009413499999994,48.370053,4.167405915643777e-09
on,zipfian,light,medium,constrained,high,10,0,lat_p99,rest,graphql,30,30,275.0,0.009883401291685813,0.3055555555555556,-0.38888888888888884,medium,49.593925,52.856410445,0.03953360516674325
on,zipfian,light,medium,constrained,low,10,0,lat_p99,rest,graphql,30,30,405.0,0.5105979366056446,0.45,-0.09999999999999998,negligible,50.04734674999999,50.601942,1.0
on,zipfian,light,medium,constrained,medium,1,0,lat_p99,rest,graphql,30,30,4.0,4.504322112705282e-11,0.004444444444444429,-0.9911111111111112,large,41.672618984999986,52.15320006999999,4.167405915643777e-09
on,zipfian,light,medium,constrained,medium,10,0,lat_p99,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,40.229466,48.550313,5.334856462477084e-19
on,zipfian,light,medium,constrained,medium,10,1,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.10753871,49.88305525,4.167405915643777e-09
on,zipfian,light,medium,constrained,medium,10,5,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.158767955,102.47003307,4.167405915643777e-09
on,zipfian,light,medium,constrained,medium,10,10,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.10952302,154.01482349999998,4.167405915643777e-09
on,zipfian,light,medium,constrained,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.47620259500002,48.42771603500002,4.167405915643777e-09
on,zipfian,light,medium,constrained,medium,100,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.85859634,50.455950295,4.167405915643777e-09
on,zipfian,light,medium,lan,medium,1,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,13.158302759999994,25.429041834999985,4.167405915643777e-09
on,zipfian,light,medium,lan,medium,10,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,12.377516499999999,23.1673745,4.167405915643777e-09
on,zipfian,light,medium,lan,medium,50,0,lat_p99,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.1752525,22.702762655,4.167405915643777e-09
off,uniform,heavy,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,638.0,0.005569938587360544,0.7088888888888889,0.4177777777777778,medium,10.00764884718042,10.00638541176944,0.40103557828995917
off,uniform,heavy,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,653.0,0.002754848212054646,0.7255555555555555,0.451111111111111,medium,10.007674028397037,10.006591502130261,0.2286524016005356
off,uniform,heavy,medium,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,543.0,0.17145004745971015,0.6033333333333334,0.20666666666666678,small,1.0104081576369035,1.0103604704623734,1.0
off,uniform,heavy,medium,constrained,medium,10,0,throughput_rps,rest,graphql,60,60,2665.0,5.693899610418393e-06,0.7402777777777778,0.4805555555555556,large,10.007643673243043,10.006643097449185,0.0006889618528606255
off,uniform,heavy,medium,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,700.0,0.00022539027899025688,0.7777777777777779,0.5555555555555558,large,49.99392936341378,49.99159741539626,0.023440589014986715
off,uniform,heavy,medium,constrained,medium,100,0,throughput_rps,rest,graphql,30,30,815.0,7.08811385443278e-08,0.9055555555555554,0.8111111111111109,large,99.97609597433072,99.96780027860518,9.143666872218287e-06
off,uniform,heavy,medium,lan,medium,10,0,throughput_rps,rest,graphql,30,30,727.0,4.353076572838203e-05,0.8077777777777778,0.6155555555555556,large,10.01011917097949,10.008767416499914,0.004831914995850405
off,uniform,light,high,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,543.0,0.17145004745971015,0.6033333333333334,0.20666666666666678,small,1.0103661964865407,1.0103212426317678,1.0
off,uniform,light,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,653.0,0.002754848212054646,0.7255555555555555,0.451111111111111,medium,10.007631041238337,10.006399449944954,0.2286524016005356
off,uniform,light,high,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,797.0,3.0102616021326514e-07,0.8855555555555557,0.7711111111111113,large,49.99438103232781,49.99066913082726,3.823032234708467e-05
off,uniform,light,low,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,544.0,0.1668661704632597,0.6044444444444445,0.2088888888888889,small,1.010373537561003,1.0102693405864906,1.0
off,uniform,light,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,670.0,0.0011737583520143354,0.7444444444444446,0.48888888888888915,large,10.007658157856154,10.006037263610699,0.10446449332927585
off,uniform,light,low,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,851.0,3.1967402228021653e-09,0.9455555555555556,0.8911111111111112,large,49.99494111905429,49.988712583956385,4.2836318985549013e-07
off,uniform,light,medium,constrained,high,10,0,throughput_rps,rest,graphql,30,30,534.0,0.2170168245486217,0.5933333333333333,0.18666666666666654,small,10.007016453399013,10.006212876019237,1.0
off,uniform,light,medium,constrained,low,10,0,throughput_rps,rest,graphql,30,30,605.0,0.022360148062659704,0.6722222222222222,0.34444444444444433,medium,10.007708810364496,10.006988249578091,1.0
off,uniform,light,medium,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,414.0,0.5996894845123704,0.46,-0.07999999999999996,negligible,1.0103482198409448,1.0103800088710222,1.0
off,uniform,light,medium,constrained,medium,10,0,throughput_rps,rest,graphql,60,60,2326.0,0.005812779312169077,0.6461111111111111,0.29222222222222216,small,10.007284795140023,10.006359100698344,0.41270733116400443
off,uniform,light,medium,constrained,medium,10,1,throughput_rps,rest,graphql,30,30,700.0,0.00022539027899025688,0.7777777777777779,0.5555555555555558,large,10.007768201640582,10.005713347834819,0.023440589014986715
off,uniform,light,medium,constrained,medium,10,5,throughput_rps,rest,graphql,30,30,900.0,3.019859359162157e-11,1.0,1.0,large,49.96875722560988,9.999940981015783,4.529789038743235e-09
off,uniform,light,medium,constrained,medium,10,10,throughput_rps,rest,graphql,30,30,900.0,3.019859359162157e-11,1.0,1.0,large,99.76316454329682,9.999800208404995,4.529789038743235e-09
off,uniform,light,medium,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,784.0,8.197497229004642e-07,0.8711111111111111,0.7422222222222221,large,49.99512774693787,49.989935518204476,0.00010246871536255803
off,uniform,light,medium,constrained,medium,100,0,throughput_rps,rest,graphql,30,30,880.0,2.154399276691175e-10,0.9777777777777779,0.9555555555555557,large,99.97755178693285,99.96537279027646,2.95152700906691e-08
off,uniform,light,medium,lan,medium,1,0,throughput_rps,rest,graphql,30,30,538.0,0.19579075835119908,0.5977777777777776,0.19555555555555526,small,0.9999956083471873,1.0108403404053097,1.0
off,uniform,light,medium,lan,medium,10,0,throughput_rps,rest,graphql,30,30,752.0,8.291938835502516e-06,0.8355555555555557,0.6711111111111114,large,10.010076737689252,10.00870733398958,0.0009867407214247995
off,uniform,light,medium,lan,medium,50,0,throughput_rps,rest,graphql,30,30,769.0,2.491311449611175e-06,0.8544444444444445,0.7088888888888889,large,50.00601392951299,49.99944578588392,0.00030643130830217456
off,unique,heavy,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,652.0,0.0028913253050786105,0.7244444444444444,0.4488888888888889,medium,10.007508449894736,10.006776276794707,0.23419734971136746
off,unique,heavy,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,636.0,0.006097142345173947,0.7066666666666668,0.41333333333333355,medium,10.00756735353134,10.00644161929694,0.4146056794718284
off,unique,heavy,medium,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,570.0,0.0772719759293395,0.6333333333333333,0.2666666666666666,small,1.0103941230684805,1.0103243206590535,1.0
off,unique,heavy,medium,constrained,medium,10,0,throughput_rps,rest,graphql,60,60,2584.0,3.9172235186685546e-05,0.7177777777777777,0.4355555555555555,medium,10.007577158618249,10.0063320525511,0.004426462576095466
off,unique,heavy,medium,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,754.0,7.220829977875534e-06,0.8377777777777777,0.6755555555555555,large,49.994157059965154,49.990541684341,0.0008664995973450641
off,unique,heavy,medium,constrained,medium,100,0,throughput_rps,rest,graphql,30,30,813.0,8.351995916556161e-08,0.9033333333333334,0.8066666666666669,large,99.9775799898311,99.96704799489956,1.0690554773191886e-05
off,unique,heavy,medium,lan,medium,10,0,throughput_rps,rest,graphql,30,30,700.0,0.00022539027899025688,0.7777777777777779,0.5555555555555558,large,10.010062849545378,10.00889955550834,0.023440589014986715
off,unique,light,high,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,605.0,0.022360148062659704,0.6722222222222222,0.34444444444444433,medium,1.0103492852388665,0.9999938626993206,1.0
off,unique,light,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,728.0,4.0839534518280284e-05,0.8088888888888889,0.6177777777777778,large,10.007903404130218,9.999953152778584,0.004574027866047391
