run_uid,block_id,protocol,caching,access_pattern,entropy,payload_weight,network,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,cache_hit_rate,round_trip_count,error_rate,apq_registrations,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,dropped_iterations,notes,source_session,page_size,page_latency_med
7a18e814c652,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,18,phase2-entropy-drillin,1782648778.648,1782648869.861,32.273069,42.298148,45.579016,10.006992464174385,414.0,0.2752497225305216,1,0,0,6.736263736263736,9.0,59.44,59.44,901,0,,phase2-entropy-drillin,0,
c47727dca7e5,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,19,phase2-entropy-drillin,1782648869.874,1782648961.105,32.333962,43.15979,47.934455,10.007284345480777,439.0,0.2941176470588235,1,0,0,6.967391304347826,10.0,59.44,59.44,901,0,,phase2-entropy-drillin,0,
332d200f71c5,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,20,phase2-entropy-drillin,1782648961.118,1782649052.215,32.9521005,43.23207165,47.01902855,9.999950255025237,423.0,0.2766666666666666,1,0,0,7.12087912087912,10.5,59.44,59.44,900,0,,phase2-entropy-drillin,0,
e50a6ec9be1f,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,21,phase2-entropy-drillin,1782649052.231,1782649143.435,32.832521,42.585336,47.200152,10.008418740714234,465.0,0.2508324084350721,1,0,0,7.010989010989011,10.0,59.44,59.44,901,0,,phase2-entropy-drillin,0,
517063a9d899,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,22,phase2-entropy-drillin,1782649143.449,1782649234.564,32.779610500000004,42.7245416,47.12517118,9.999886205406048,423.5,0.2933333333333333,1,0,0,6.813186813186813,9.5,59.44,59.44,900,0,,phase2-entropy-drillin,0,
47789927cd10,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,23,phase2-entropy-drillin,1782649234.579,1782649325.711,31.776524,42.61245304999999,47.39857335,9.999923387364731,478.0,0.3111111111111111,1,0,0,6.736263736263736,9.5,59.44,59.44,900,0,,phase2-entropy-drillin,0,
5115993905f3,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,24,phase2-entropy-drillin,1782649325.726,1782649416.929,32.386845,43.014215,50.314836,10.006693747106178,464.0,0.2830188679245283,1,0,0,7.010989010989011,10.0,59.44,59.44,901,0,,phase2-entropy-drillin,0,
e20c06e55fc9,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,25,phase2-entropy-drillin,1782649416.945,1782649508.099,31.9785525,42.83428914999999,47.88975248,9.999910069142096,473.0,0.2977777777777777,1,0,0,6.604395604395604,9.5,59.44,59.44,900,0,,phase2-entropy-drillin,0,
2a5515686202,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,26,phase2-entropy-drillin,1782649508.116,1782649599.222,32.704472,43.429761,49.260003,10.007703992401176,384.0,0.2586015538290788,1,0,0,6.923076923076923,10.0,59.44,59.44,901,0,,phase2-entropy-drillin,0,
86d9d9a859c1,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,27,phase2-entropy-drillin,1782649599.239,1782649690.448,32.661525,43.099296,47.905852,10.006298906634315,418.0,0.2741398446170921,1,0,0,6.824175824175824,9.0,59.44,59.44,901,0,,phase2-entropy-drillin,0,
0275685d5640,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,28,phase2-entropy-drillin,1782649690.465,1782649781.572,32.186912,42.168839,46.853606,10.008315527144935,471.0,0.3218645948945616,1,0,0,6.532608695652174,8.0,59.44,59.44,901,0,,phase2-entropy-drillin,0,
2bb23cf210f1,B0031,graphql,on,zipfian,high,heavy,constrained,medium,10,29,phase2-entropy-drillin,1782649781.59,1782649872.79,32.247467,43.090136,47.53392,10.008102749484577,474.0,0.2708102108768035,1,0,0,6.978021978021978,9.0,59.44,59.44,901,0,,phase2-entropy-drillin,0,
a1233b88a989,B0046,graphql,off,uniform,high,light,constrained,medium,10,0,phase2-entropy-drillin,1782649968.999,1782650060.162,33.821157,43.127999,46.802546,10.006687779194802,824.0,,1,0,0,9.054347826086955,12.0,59.54,59.54,901,0,,phase2-entropy-drillin,0,
c5ebe18e3406,B0046,graphql,off,uniform,high,light,constrained,medium,10,1,phase2-entropy-drillin,1782650060.166,1782650151.228,34.438694,43.35223115,48.15100655999999,9.999888984454682,820.0,,1,0,0,9.0989010989011,12.0,59.54,59.54,900,0,,phase2-entropy-drillin,0,
1c5019c3dbef,B0046,graphql,off,uniform,high,light,constrained,medium,10,2,phase2-entropy-drillin,1782650151.233,1782650242.444,34.161927,44.050646,49.93455,10.00501404054728,709.0,,1,0,0,8.989010989010989,12.0,59.54714285714285,59.55,901,0,,phase2-entropy-drillin,0,
ba36f9827f66,B0046,graphql,off,uniform,high,light,constrained,medium,10,3,phase2-entropy-drillin,1782650242.449,1782650333.547,33.9798435,43.06138775,50.37560489,9.99987943389808,809.5,,1,0,0,9.0989010989011,12.0,59.55,59.55,900,0,,phase2-entropy-drillin,0,
8b650151cec2,B0046,graphql,off,uniform,high,light,constrained,medium,10,4,phase2-entropy-drillin,1782650333.554,1782650424.608,34.221938,43.080259,46.591248,10.00826113365004,734.0,,1,0,0,8.978021978021978,11.5,59.55,59.55,901,0,,phase2-entropy-drillin,0,
47b5e6235a91,B0046,graphql,off,uniform,high,light,constrained,medium,10,5,phase2-entropy-drillin,1782650424.614,1782650515.793,34.284017,43.458076,48.15622,10.006489344943768,745.0,,1,0,0,9.065934065934066,11.0,59.55,59.55,901,0,,phase2-entropy-drillin,0,
93a42dd13ab4,B0046,graphql,off,uniform,high,light,constrained,medium,10,6,phase2-entropy-drillin,1782650515.799,1782650606.856,34.011518,43.30266474999999,49.03705087,9.999902420952177,799.5,,1,0,0,9.12087912087912,13.0,59.55,59.55,900,0,,phase2-entropy-drillin,0,
828a4630d9ff,B0046,graphql,off,uniform,high,light,constrained,medium,10,7,phase2-entropy-drillin,1782650606.863,1782650697.966,34.311404,43.659088,50.096647,10.006899040745584,799.0,,1,0,0,9.054945054945057,12.0,59.55,59.55,901,0,,phase2-entropy-drillin,0,
3d69e87e1304,B0046,graphql,off,uniform,high,light,constrained,medium,10,8,phase2-entropy-drillin,1782650697.973,1782650789.027,34.209495000000004,43.52544345,48.1839821,9.999880973972292,799.0,,1,0,0,9.175824175824175,12.5,59.55,59.55,900,0,,phase2-entropy-drillin,0,
f91393b1b186,B0046,graphql,off,uniform,high,light,constrained,medium,10,9,phase2-entropy-drillin,1782650789.034,1782650880.131,34.0191685,42.93679014999999,49.10013946,9.999961500703776,779.5,,1,0,0,9.0,12.0,59.55,59.55,900,0,,phase2-entropy-drillin,0,
cef4cd4393b6,B0046,graphql,off,uniform,high,light,constrained,medium,10,10,phase2-entropy-drillin,1782650880.139,1782650971.3,34.10089,43.428249,51.242276,10.006432552982888,795.0,,1,0,0,9.087912087912088,13.0,59.55714285714286,59.56,901,0,,phase2-entropy-drillin,0,
76f6f7c8ab2f,B0046,graphql,off,uniform,high,light,constrained,medium,10,11,phase2-entropy-drillin,1782650971.309,1782651062.417,34.2969345,44.599453449999984,52.29094735,9.999929683161117,778.5,,1,0,0,9.175824175824175,12.5,59.56,59.56,900,0,,phase2-entropy-drillin,0,
239485a084db,B0046,graphql,off,uniform,high,light,constrained,medium,10,12,phase2-entropy-drillin,1782651062.428,1782651153.539,34.41487,44.45088729999999,51.42344485,9.99995099935122,780.5,,1,0,0,9.31868131868132,13.5,59.56,59.56,900,0,,phase2-entropy-drillin,0,
847f63c4c788,B0046,graphql,off,uniform,high,light,constrained,medium,10,13,phase2-entropy-drillin,1782651153.549,1782651244.659,34.292226,43.69351,49.652118,10.007441822633384,749.0,,1,0,0,9.032967032967033,11.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
4eac0372cc7b,B0046,graphql,off,uniform,high,light,constrained,medium,10,14,phase2-entropy-drillin,1782651244.669,1782651335.734,33.747541,42.77792255,51.32667494,9.99995279411173,734.0,,1,0,0,8.901098901098901,12.5,59.56,59.56,900,0,,phase2-entropy-drillin,0,
094e0a17659e,B0046,graphql,off,uniform,high,light,constrained,medium,10,15,phase2-entropy-drillin,1782651335.745,1782651426.907,34.030124,43.351864,51.295787,10.006790763478396,797.0,,1,0,0,8.956521739130435,12.450000000000005,59.56,59.56,901,0,,phase2-entropy-drillin,0,
c426d1c02c62,B0046,graphql,off,uniform,high,light,constrained,medium,10,16,phase2-entropy-drillin,1782651426.918,1782651518.073,34.318511,43.269956,48.697026,10.007366807896505,898.0,,1,0,0,9.142857142857142,12.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
500d14ef8e49,B0046,graphql,off,uniform,high,light,constrained,medium,10,17,phase2-entropy-drillin,1782651518.085,1782651609.241,33.694834,43.863359,53.291067,10.007992539904537,779.0,,1,0,0,9.131868131868131,12.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
460bfe89ca01,B0046,graphql,off,uniform,high,light,constrained,medium,10,18,phase2-entropy-drillin,1782651609.254,1782651700.37,34.019977,43.81884,50.704738,10.006366346907022,735.0,,1,0,0,8.956043956043956,12.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
5a6e94fabc2a,B0046,graphql,off,uniform,high,light,constrained,medium,10,19,phase2-entropy-drillin,1782651700.383,1782651791.449,33.9023565,43.486016,50.98107081999999,9.999882638044063,689.5,,1,0,0,9.142857142857142,13.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
afcca239a8b1,B0046,graphql,off,uniform,high,light,constrained,medium,10,20,phase2-entropy-drillin,1782651791.463,1782651882.564,33.919193,44.1857786,49.50237778,9.999891835836628,814.0,,1,0,0,9.054945054945057,12.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
3651c5ed71d4,B0046,graphql,off,uniform,high,light,constrained,medium,10,21,phase2-entropy-drillin,1782651882.578,1782651973.746,34.265087,43.098469,50.696161,10.007470261998352,797.0,,1,0,0,9.0989010989011,12.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
d07b7a897642,B0046,graphql,off,uniform,high,light,constrained,medium,10,22,phase2-entropy-drillin,1782651973.761,1782652064.833,34.2111055,44.89162014999999,51.20479813,9.999835296601656,734.0,,1,0,0,9.076923076923077,11.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
a5ff3519d0fc,B0046,graphql,off,uniform,high,light,constrained,medium,10,23,phase2-entropy-drillin,1782652064.85,1782652156.167,33.907726,43.89283465,51.03632651,9.999921943387069,780.0,,1,0,0,9.252747252747254,12.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
d0af3e22eda3,B0046,graphql,off,uniform,high,light,constrained,medium,10,24,phase2-entropy-drillin,1782652156.182,1782652247.341,34.3573,44.174952,52.82266,10.007563737109708,776.0,,1,0,0,9.296703296703296,13.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
e90cd16c8aab,B0046,graphql,off,uniform,high,light,constrained,medium,10,25,phase2-entropy-drillin,1782652247.357,1782652338.551,34.07144,43.832577,51.696412,10.007385756352178,643.0,,1,0,0,9.119565217391305,12.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
fab35a610c8e,B0046,graphql,off,uniform,high,light,constrained,medium,10,26,phase2-entropy-drillin,1782652338.571,1782652429.678,34.236898,45.180212,50.851574,10.007869849515115,780.0,,1,0,0,9.494505494505496,13.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
939ee34c256f,B0046,graphql,off,uniform,high,light,constrained,medium,10,27,phase2-entropy-drillin,1782652429.696,1782652520.896,35.077197,44.390538,54.493839,10.005899073193357,690.0,,1,0,0,9.648351648351648,13.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
f7855c91ca51,B0046,graphql,off,uniform,high,light,constrained,medium,10,28,phase2-entropy-drillin,1782652520.913,1782652612.012,34.808539,44.660907,48.951923,10.007961678184309,797.0,,1,0,0,9.538461538461538,12.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
7addef2b3eb6,B0046,graphql,off,uniform,high,light,constrained,medium,10,29,phase2-entropy-drillin,1782652612.03,1782652703.127,34.217527,44.237376,49.199787,10.007072957849948,824.0,,1,0,0,9.351648351648352,12.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
7c0f9728071c,B0032,graphql,on,uniform,low,light,constrained,medium,10,0,phase2-entropy-drillin,1782652795.931,1782652887.034,34.992261,46.548539,51.494062,10.008447801765914,3851.0,0.223085460599334,1,0,0,9.593406593406591,13.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
3730301db4a4,B0032,graphql,on,uniform,low,light,constrained,medium,10,1,phase2-entropy-drillin,1782652887.039,1782652978.501,35.509516500000004,46.09720324999999,53.99392781,9.999849959806795,3768.5,0.21,1,0,0,9.846153846153848,13.5,59.56,59.56,900,0,,phase2-entropy-drillin,0,
0e069c9ba4b0,B0032,graphql,on,uniform,low,light,constrained,medium,10,2,phase2-entropy-drillin,1782652978.505,1782653069.621,35.850884,47.952688,53.531588,10.007406305138357,3742.0,0.2064372918978912,1,0,0,9.934065934065934,14.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
e0533383eb09,B0032,graphql,on,uniform,low,light,constrained,medium,10,3,phase2-entropy-drillin,1782653069.626,1782653160.683,35.717453,47.815051,53.58850063999998,9.99988512031975,3590.5,0.2311111111111111,1,0,0,9.846153846153848,14.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
380656b33145,B0032,graphql,on,uniform,low,light,constrained,medium,10,4,phase2-entropy-drillin,1782653160.688,1782653251.847,35.535482,46.71434,54.243462,10.007374533256606,3670.0,0.2175360710321864,1,0,0,9.483516483516484,13.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
774e574609b4,B0032,graphql,on,uniform,low,light,constrained,medium,10,5,phase2-entropy-drillin,1782653251.853,1782653342.989,35.381745,46.346831,54.009317,10.00766157791436,3526.0,0.2053274139844617,1,0,0,9.75824175824176,13.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
4c73f2f55688,B0032,graphql,on,uniform,low,light,constrained,medium,10,6,phase2-entropy-drillin,1782653342.996,1782653434.108,35.7933825,47.334858350000005,54.97742629999998,9.999912383101012,3667.5,0.1888888888888888,1,0,0,10.043956043956044,14.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
50490599b930,B0032,graphql,on,uniform,low,light,constrained,medium,10,7,phase2-entropy-drillin,1782653434.115,1782653525.221,35.3217915,47.17162555,56.75067816999999,9.999856289509744,3858.0,0.2111111111111111,1,0,0,9.736263736263735,13.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
ca7eedbaabc9,B0032,graphql,on,uniform,low,light,constrained,medium,10,8,phase2-entropy-drillin,1782653525.229,1782653616.316,35.632021,47.792898,52.620892,10.00698241351745,3884.0,0.2119866814650388,1,0,0,9.725274725274724,13.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
0986d61f6913,B0032,graphql,on,uniform,low,light,constrained,medium,10,9,phase2-entropy-drillin,1782653616.324,1782653707.466,34.896593,46.56727,53.094253,10.00720961564265,3671.0,0.2264150943396226,1,0,0,9.532608695652174,14.450000000000005,59.56,59.56,901,0,,phase2-entropy-drillin,0,
3514e5168831,B0032,graphql,on,uniform,low,light,constrained,medium,10,10,phase2-entropy-drillin,1782653707.474,1782653798.571,35.249748,47.35279985,55.06355924,9.999931961351818,3870.5,0.2122222222222222,1,0,0,9.89010989010989,13.5,59.56,59.56,900,0,,phase2-entropy-drillin,0,
88e35dab9be4,B0032,graphql,on,uniform,low,light,constrained,medium,10,11,phase2-entropy-drillin,1782653798.58,1782653889.726,35.936214,47.371568,52.601706,10.008307504057818,3840.0,0.1875693673695893,1,0,0,10.10989010989011,13.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
11f546814f8a,B0032,graphql,on,uniform,low,light,constrained,medium,10,12,phase2-entropy-drillin,1782653889.736,1782653980.898,35.310251,46.424478,52.982478,10.006038380407402,3641.0,0.2175360710321864,1,0,0,9.593406593406591,13.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
2389a987f365,B0032,graphql,on,uniform,low,light,constrained,medium,10,13,phase2-entropy-drillin,1782653980.907,1782654072.002,35.4236225,47.08183859999999,51.74534028,9.999932989337934,3663.0,0.1955555555555555,1,0,0,9.868131868131869,13.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
3ff52babc2e9,B0032,graphql,on,uniform,low,light,constrained,medium,10,14,phase2-entropy-drillin,1782654072.015,1782654163.623,34.9868485,46.17435555,51.67482724999999,9.999904768018032,3660.0,0.2222222222222222,1,0,0,9.34065934065934,12.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
2d0555beeaeb,B0032,graphql,on,uniform,low,light,constrained,medium,10,15,phase2-entropy-drillin,1782654163.634,1782654254.787,35.751945,47.2734233,53.25640348999999,9.999899836669943,3772.0,0.2022222222222222,1,0,0,9.815217391304348,12.450000000000005,59.56,59.56,900,0,,phase2-entropy-drillin,0,
3ee5b6ab50a2,B0032,graphql,on,uniform,low,light,constrained,medium,10,16,phase2-entropy-drillin,1782654254.799,1782654345.902,36.0063685,46.90314694999999,51.34393264999999,9.999891327958752,3669.0,0.2022222222222222,1,0,0,9.813186813186814,13.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
4de0e261141a,B0032,graphql,on,uniform,low,light,constrained,medium,10,17,phase2-entropy-drillin,1782654345.914,1782654436.964,35.2113535,46.97570004999999,53.69802182,9.999851712310068,3925.0,0.2311111111111111,1,0,0,9.76923076923077,13.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
cf120e51d030,B0032,graphql,on,uniform,low,light,constrained,medium,10,18,phase2-entropy-drillin,1782654436.976,1782654528.143,35.150412,46.598534,50.976503,10.00594909400445,3666.0,0.2175360710321864,1,0,0,9.615384615384617,12.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
7ae4d1b7f5a0,B0032,graphql,on,uniform,low,light,constrained,medium,10,19,phase2-entropy-drillin,1782654528.156,1782654619.306,35.183404,45.833796,51.950215,10.006176544913274,3661.0,0.195338512763596,1,0,0,9.351648351648352,12.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
a931048ccfc0,B0032,graphql,on,uniform,low,light,constrained,medium,10,20,phase2-entropy-drillin,1782654619.319,1782654710.489,34.934445,46.120962,51.229863,10.006426979340665,3671.0,0.2142064372918979,1,0,0,9.296703296703296,12.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
2b133ce849ca,B0032,graphql,on,uniform,low,light,constrained,medium,10,21,phase2-entropy-drillin,1782654710.507,1782654801.637,35.912181,46.972954,51.684576,10.005788926475631,3837.0,0.2019977802441731,1,0,0,9.505494505494504,13.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
09dbbbbd90e1,B0032,graphql,on,uniform,low,light,constrained,medium,10,22,phase2-entropy-drillin,1782654801.652,1782654892.77,35.788466,47.3095276,52.25404634,9.9999091512698,3809.0,0.2088888888888889,1,0,0,9.494505494505496,14.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
f1baaaf79377,B0032,graphql,on,uniform,low,light,constrained,medium,10,23,phase2-entropy-drillin,1782654892.785,1782654983.916,35.378586,45.895537,52.86005,10.0062573687337,3633.0,0.2019977802441731,1,0,0,9.252747252747254,12.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
ee8b26138656,B0032,graphql,on,uniform,low,light,constrained,medium,10,24,phase2-entropy-drillin,1782654983.931,1782655074.993,35.857556,47.004531,52.43852,10.009444157855087,3773.0,0.2053274139844617,1,0,0,9.571428571428571,12.5,59.56,59.56,901,0,,phase2-entropy-drillin,0,
9d42aae773d6,B0032,graphql,on,uniform,low,light,constrained,medium,10,25,phase2-entropy-drillin,1782655075.009,1782655166.176,35.66379,46.930711,51.669023,10.00691459439505,3775.0,0.1986681465038845,1,0,0,9.538461538461538,13.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
113397488f6a,B0032,graphql,on,uniform,low,light,constrained,medium,10,26,phase2-entropy-drillin,1782655166.192,1782655257.234,35.6058115,46.5581986,53.69086517999999,9.999838355835148,3772.0,0.2122222222222222,1,0,0,9.582417582417582,13.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
65a7184cf245,B0032,graphql,on,uniform,low,light,constrained,medium,10,27,phase2-entropy-drillin,1782655257.253,1782655348.347,35.1326745,45.7046708,49.62758231,9.99989186139163,3880.5,0.2255555555555555,1,0,0,9.317582417582418,12.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
c034a10b70e6,B0032,graphql,on,uniform,low,light,constrained,medium,10,28,phase2-entropy-drillin,1782655348.365,1782655439.506,35.229315,46.250906,51.792764,10.00568122780006,3669.0,0.2241953385127636,1,0,0,9.23913043478261,12.0,59.56,59.56,901,0,,phase2-entropy-drillin,0,
64f73a06d646,B0032,graphql,on,uniform,low,light,constrained,medium,10,29,phase2-entropy-drillin,1782655439.525,1782655530.545,35.133129499999995,46.04986265,50.00329513,9.999936442959507,3638.0,0.2155555555555555,1,0,0,9.296703296703296,12.0,59.56,59.56,900,0,,phase2-entropy-drillin,0,
3ebf70a75306,B0036,graphql,off,unique,low,light,constrained,medium,10,0,phase2-entropy-drillin,1782655626.735,1782655717.773,35.903583999999995,45.1248375,49.66812271999999,9.99991395529593,2988.0,,1,0,0,10.285714285714286,14.0,59.57879120879121,59.58,900,0,,phase2-entropy-drillin,0,
5d5fd3c32a78,B0036,graphql,off,unique,low,light,constrained,medium,10,1,phase2-entropy-drillin,1782655717.776,1782655808.818,35.825232,45.88266545,51.0736833,9.999900392992169,3523.5,,1,0,0,10.615384615384617,15.0,59.58,59.58,900,0,,phase2-entropy-drillin,0,
9cb51b96e05e,B0036,graphql,off,unique,low,light,constrained,medium,10,2,phase2-entropy-drillin,1782655808.822,1782655899.867,36.4901945,46.44482955,50.26160097,9.999874734346946,4080.5,,1,0,0,11.472527472527473,15.0,59.58,59.58,900,0,,phase2-entropy-drillin,0,
b03f0a5de0af,B0036,graphql,off,unique,low,light,constrained,medium,10,3,phase2-entropy-drillin,1782655899.872,1782655990.951,35.5980155,45.1307921,49.32284294999996,9.99990245839589,1028.5,,1,0,0,10.21978021978022,14.0,59.58,59.58,900,0,,phase2-entropy-drillin,0,
c7a503d013d6,B0036,graphql,off,unique,low,light,constrained,medium,10,4,phase2-entropy-drillin,1782655990.956,1782656084.755,36.977898,46.341396,53.107629,10.005667454357674,4201.0,,1,0,0,11.86063829787234,15.0,59.58063829787234,59.59,901,0,,phase2-entropy-drillin,0,
ee200e33ce1b,B0036,graphql,off,unique,low,light,constrained,medium,10,5,phase2-entropy-drillin,1782656084.763,1782656175.886,35.115684,45.354643,52.174432,10.007165854355332,1016.0,,1,0,0,10.10989010989011,15.0,59.59,59.59,901,0,,phase2-entropy-drillin,0,
84b493a4e3ea,B0036,graphql,off,unique,low,light,constrained,medium,10,6,phase2-entropy-drillin,1782656175.893,1782656267.035,37.191445,46.714161,50.816237,10.007037955125003,4242.0,,1,0,0,11.648351648351648,15.0,59.59,59.59,901,0,,phase2-entropy-drillin,0,
377082447484,B0036,graphql,off,unique,low,light,constrained,medium,10,7,phase2-entropy-drillin,1782656267.042,1782656358.122,35.598765,44.65258675,51.52610639,9.99992602921384,3564.5,,1,0,0,10.945054945054943,15.5,59.59,59.59,900,0,,phase2-entropy-drillin,0,
e887494cd442,B0036,graphql,off,unique,low,light,constrained,medium,10,8,phase2-entropy-drillin,1782656358.129,1782656449.286,35.48835,44.497252,49.680988,10.006161478839129,1801.0,,1,0,0,10.527472527472527,15.0,59.59,59.59,901,0,,phase2-entropy-drillin,0,
d651ca86a729,B0036,graphql,off,unique,low,light,constrained,medium,10,9,phase2-entropy-drillin,1782656449.293,1782656540.383,36.907744,47.098175,52.901735,10.007192971274568,4196.0,,1,0,0,12.021978021978022,15.5,59.59,59.59,901,0,,phase2-entropy-drillin,0,
e6a29067e38e,B0036,graphql,off,unique,low,light,constrained,medium,10,10,phase2-entropy-drillin,1782656540.393,1782656631.522,35.340408,45.503196,54.793439,10.00790891707938,1016.0,,1,0,0,10.26086956521739,14.450000000000005,59.59,59.59,901,0,,phase2-entropy-drillin,0,
cc1aeb08be7f,B0036,graphql,off,unique,low,light,constrained,medium,10,11,phase2-entropy-drillin,1782656631.531,1782656722.571,37.340806,47.091667,54.165861,10.008086469775836,4246.0,,1,0,0,12.0,16.0,59.59,59.59,901,0,,phase2-entropy-drillin,0,
5f65adca6e59,B0036,graphql,off,unique,low,light,constrained,medium,10,12,phase2-entropy-drillin,1782656722.581,1782656816.374,35.173528000000005,44.63267074999999,48.37292388,9.999852235405692,1790.5,,1,0,0,9.924731182795698,15.0,59.59,59.59,900,0,,phase2-entropy-drillin,0,
6c6e73a39405,B0036,graphql,off,unique,low,light,constrained,medium,10,13,phase2-entropy-drillin,1782656816.384,1782656910.137,36.380353,45.5800554,51.68025952,9.999853198821755,4226.5,,1,0,0,10.797872340425531,15.0,59.59,59.59,900,0,,phase2-entropy-drillin,0,
3e8248ffc75d,B0036,graphql,off,unique,low,light,constrained,medium,10,14,phase2-entropy-drillin,1782656910.148,1782657001.287,36.444478,46.477688,50.279618,10.007215246064222,3884.0,,1,0,0,11.21978021978022,15.0,59.59,59.59,901,0,,phase2-entropy-drillin,0,
5c63f6c3bcd9,B0036,graphql,off,unique,low,light,constrained,medium,10,15,phase2-entropy-drillin,1782657001.297,1782657092.388,35.205606,44.895266,51.266299,10.005991931681733,1029.0,,1,0,0,10.285714285714286,14.0,59.59604395604396,59.6,901,0,,phase2-entropy-drillin,0,
0fe7d178a52d,B0036,graphql,off,unique,low,light,constrained,medium,10,16,phase2-entropy-drillin,1782657092.399,1782657183.465,36.978275,46.34090299999999,51.55463673999999,9.999844460863724,4200.5,,1,0,0,11.846153846153848,15.5,59.6,59.6,900,0,,phase2-entropy-drillin,0,
965ef510d3b0,B0036,graphql,off,unique,low,light,constrained,medium,10,17,phase2-entropy-drillin,1782657183.476,1782657274.531,34.880183,43.85698719999999,48.8367366,9.999881694844072,1014.0,,1,0,0,9.89010989010989,14.0,59.6,59.6,900,0,,phase2-entropy-drillin,0,
8bc580bc6722,B0036,graphql,off,unique,low,light,constrained,medium,10,18,phase2-entropy-drillin,1782657274.55,1782657365.63,37.2321465,46.69838834999999,55.81965661,9.999882377383525,4246.5,,1,0,0,11.834065934065936,16.0,59.6,59.6,900,0,,phase2-entropy-drillin,0,
444be81bb852,B0036,graphql,off,unique,low,light,constrained,medium,10,19,phase2-entropy-drillin,1782657365.643,1782657456.712,35.308150999999995,45.0347212,50.77646857,9.999963358134265,2888.5,,1,0,0,10.593406593406591,14.0,59.6,59.6,900,0,,phase2-entropy-drillin,0,
9b8c3d555bda,B0036,graphql,off,unique,low,light,constrained,medium,10,20,phase2-entropy-drillin,1782657456.725,1782657547.81,36.5237475,46.75673329999999,54.98366042999999,9.999923962133735,3706.5,,1,0,0,11.296703296703296,16.0,59.6,59.6,900,0,,phase2-entropy-drillin,0,
7d63224792fb,B0036,graphql,off,unique,low,light,constrained,medium,10,21,phase2-entropy-drillin,1782657547.824,1782657638.897,36.975175,46.20184675,51.60442766,9.999900438546817,4077.5,,1,0,0,11.87912087912088,16.0,59.6,59.6,900,0,,phase2-entropy-drillin,0,
21a5d9cdb6a1,B0036,graphql,off,unique,low,light,constrained,medium,10,22,phase2-entropy-drillin,1782657638.911,1782657730.04,35.555246,45.540512,50.361042,10.005949174344128,1029.0,,1,0,0,10.406593406593409,15.0,59.6,59.6,901,0,,phase2-entropy-drillin,0,
