run_uid,block_id,protocol,pattern,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,xproc_p95,xproc_med,error_rate,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,notes,impl_mode
d538549f485d,B0049,graphql,baseline,low,10,10,factorial-A,1782270200.915,1782270231.331,75.156184,143.94727999999998,167.47045500000002,124.7853413017636,1894,0.1022965,0.060667,0,100.69,102.95500000000001,77.026,77.03,3751,,passthrough
22d75199c3dd,B0049,graphql,baseline,low,10,11,factorial-A,1782270231.336,1782270261.762,74.968113,141.324418,167.84499460000006,125.13497319891384,1894,0.110798,0.060876,0,100.49354838709678,102.9,77.03,77.03,3761,,passthrough
f5b5141af4e0,B0049,graphql,baseline,low,10,12,factorial-A,1782270261.767,1782270292.191,74.913117,139.82937334999997,160.88404422,125.85449867346931,1894,0.11309319999999982,0.0610085,0,101.37333333333333,102.9,77.03,77.03,3782,,passthrough
d81578b13105,B0049,graphql,baseline,low,10,13,factorial-A,1782270292.196,1782270325.322,75.8027125,151.12766269999997,179.33332437,122.64708522430436,1927,0.12120679999999827,0.061377,0,93.71212121212122,102.9,77.02454545454545,77.03,3688,,passthrough
a71368458edf,B0049,graphql,baseline,low,10,14,factorial-A,1782270325.328,1782270355.730,75.115144,144.17052534999996,170.80183256999996,124.72209876931649,1784.5,0.11356599999999958,0.06125,0,98.94516129032259,102.9,77.02967741935484,77.03,3748,,passthrough
f62ac0f7254d,B0049,graphql,baseline,low,10,15,factorial-A,1782270355.735,1782270386.143,75.709986,142.83436859999998,164.66056577999998,124.39223077205027,1894,0.09527899999999984,0.060213,0,101.68333333333334,102.95500000000001,77.03,77.03,3739,,passthrough
4bf37c7a2db3,B0049,graphql,baseline,low,10,16,factorial-A,1782270386.149,1782270416.570,75.879029,145.8073959999999,193.3884770600001,121.95992542630351,1894,0.11597939999999832,0.061552,0,100.95666666666668,102.9,77.02766666666666,77.03,3667,,passthrough
46e154c7b834,B0049,graphql,baseline,low,10,17,factorial-A,1782270416.576,1782270446.983,75.6961015,154.61427425,182.2353024,122.66104091140205,1840,0.1101375,0.0606985,0,100.88064516129033,102.95,77.03,77.03,3686,,passthrough
55588ee43ae2,B0049,graphql,baseline,low,10,18,factorial-A,1782270446.989,1782270480.139,75.489026,171.26821669999998,183.67269645999997,122.11293383052863,1840,0.11015679999999732,0.060731,0,93.07272727272728,102.94,77.02757575757576,77.03,3675,,passthrough
dda6176635ca,B0049,graphql,baseline,low,10,19,factorial-A,1782270480.146,1782270510.620,74.998797,169.8037228,180.59392879999996,122.68966412795851,1894,0.10246019999999988,0.061753,0,100.52333333333334,102.9,77.02966666666667,77.03,3693,,passthrough
54abb77ec731,B0049,graphql,baseline,low,10,20,factorial-A,1782270510.626,1782270541.052,75.9948635,173.36729724999998,206.05742205,119.00315291563128,1840,0.14805289999999993,0.062047500000000005,0,100.70322580645161,102.95,77.0283870967742,77.03,3578,,passthrough
f646e147c4c5,B0049,graphql,baseline,low,10,21,factorial-A,1782270541.058,1782270571.589,75.821298,147.85819829999994,183.06480828000002,122.96751653375433,1840,0.09975919999999998,0.060882,0,100.99333333333334,102.95500000000001,77.02933333333334,77.03,3707,,passthrough
4999b4ec84a5,B0049,graphql,baseline,low,10,22,factorial-A,1782270571.595,1782270602.032,75.68687299999999,140.10907504999997,159.82530139,124.71801007787323,1937,0.10680899999999988,0.061323,0,100.50967741935484,103.0,77.0283870967742,77.03,3752,,passthrough
697f3e8fffac,B0049,graphql,baseline,low,10,23,factorial-A,1782270602.039,1782270632.548,75.641688,142.7026607999997,171.70949671999986,123.78472373647531,1894,0.10788359999999936,0.061615,0,101.10666666666667,102.9,77.02866666666667,77.03,3733,,passthrough
2ff6b9930b0c,B0049,graphql,baseline,low,10,24,factorial-A,1782270632.555,1782270662.967,76.288306,146.28068459999994,176.39425470000003,120.08673320670378,1927,0.09822879999999977,0.061399,0,100.03225806451613,102.9,77.02741935483871,77.03,3607,,passthrough
db609a9a857e,B0049,graphql,baseline,low,10,25,factorial-A,1782270662.974,1782270693.517,77.174189,155.694183,204.7389853000001,116.32632920235335,1840,0.1088185,0.06444,0,101.13333333333334,102.9,77.02666666666667,77.03,3511,,passthrough
5b3e2a477e2c,B0049,graphql,baseline,low,10,26,factorial-A,1782270693.531,1782270723.973,76.196033,156.39633805,181.52946742999984,120.05130495019323,1927,0.11286999999999996,0.063184,0,99.54516129032258,101.9,77.02935483870968,77.03,3612,,passthrough
5a14481b2a7e,B0049,graphql,baseline,low,10,27,factorial-A,1782270723.983,1782270754.657,84.1041575,159.62389929999995,207.20772223,110.24819320132347,1927,0.12830539999999996,0.067993,0,100.96666666666667,101.9,77.029,77.03,3318,,passthrough
b29bea6359d9,B0049,graphql,baseline,low,10,28,factorial-A,1782270754.666,1782270785.088,87.26272349999999,161.766279,207.52835218,108.7437969212322,1927,0.10567789999999999,0.068389,0,98.83548387096775,101.9,77.02548387096775,77.03,3270,,passthrough
41a89022fd91,B0049,graphql,baseline,low,10,29,factorial-A,1782270785.096,1782270815.532,76.196435,147.31915009999997,178.52757505999992,121.0632917493994,1894,0.12631329999999993,0.062619,0,101.32000000000001,102.9,77.03,77.03,3639,,passthrough
502a2270fab7,B0041,rest,aggregate,medium,10,0,factorial-A,1782270908.440,1782270939.118,14.352195,19.8807725,24.86473980000004,664.3355204787323,287,0.01533125,0.010113,0,105.76774193548387,108.0,64.64516129032258,64.7,19936,,passthrough
678af9e48750,B0041,rest,aggregate,medium,10,1,factorial-A,1782270939.126,1782270969.518,14.217373,19.568650999999996,24.43604977999998,671.2346593746456,288,0.015008699999999993,0.010023,0,104.60666666666667,108.0,64.7,64.7,20143,,passthrough
08dbc6e05ac1,B0041,rest,aggregate,medium,10,2,factorial-A,1782270969.521,1782271000.214,14.1369045,20.00780725,25.570153999999995,673.6616227291348,287,0.015496,0.010007499999999999,0,105.8225806451613,108.9,64.7,64.7,20216,,passthrough
ec110daaa7d2,B0041,rest,aggregate,medium,10,3,factorial-A,1782271000.217,1782271030.573,14.435803,19.6987735,23.95070600000003,660.8240309345099,287,0.015101,0.01017,0,103.55483870967743,108.4,64.7,64.7,19831,,passthrough
ea1dcb806dc6,B0041,rest,aggregate,medium,10,4,factorial-A,1782271030.576,1782271060.976,14.402436000000002,19.223626,23.790790799999996,664.0955879761622,288,0.014652549999999999,0.010168,0,106.74000000000001,107.9,64.7,64.7,19930,,passthrough
f2a2cdb8668a,B0041,rest,aggregate,medium,10,5,factorial-A,1782271060.980,1782271091.337,14.463806,19.498808699999998,23.92316094000001,662.9398155342669,287,0.014877899999999998,0.010145,0,105.77666666666667,108.9,64.7,64.7,19895,,passthrough
173ee6a77763,B0041,rest,aggregate,medium,10,6,factorial-A,1782271091.340,1782271121.724,14.3960025,19.889982599999996,24.700404900000006,663.7536185286982,288,0.015273149999999997,0.010151,0,105.45161290322581,108.9,64.7,64.7,19920,,passthrough
41af28b407fd,B0041,rest,aggregate,medium,10,7,factorial-A,1782271121.729,1782271154.791,14.438888,19.708381,24.50692598999999,660.2339136034191,288,0.015117350000000002,0.0101885,0,97.62424242424242,108.9,64.7,64.7,19812,,passthrough
329c0d27bd24,B0041,rest,aggregate,medium,10,8,factorial-A,1782271154.795,1782271185.161,14.544004000000001,19.919106149999998,25.437162129999994,653.0339790141712,288,0.015312749999999988,0.01027,0,106.37,107.9,64.7,64.7,19598,,passthrough
0f1bb9559520,B0041,rest,aggregate,medium,10,9,factorial-A,1782271185.165,1782271215.551,14.416381,19.1897104,23.296451600000015,662.9748623374086,287,0.014449299999999998,0.010153,0,105.28333333333333,107.9,64.71000000000001,64.73,19895,,passthrough
38cae6307d37,B0041,rest,aggregate,medium,10,10,factorial-A,1782271215.555,1782271245.928,14.4447,19.566324199999997,25.230244120000005,661.9471633765529,288,0.015023599999999998,0.010166,0,105.56129032258065,108.9,64.73,64.73,19865,,passthrough
700f9fb2b704,B0041,rest,aggregate,medium,10,11,factorial-A,1782271245.933,1782271276.309,14.298534,20.6378615,26.833104700000003,664.1339912854859,287,0.016210500000000003,0.010148,0,106.94000000000001,109.9,64.73,64.73,19931,,passthrough
33100970b297,B0041,rest,aggregate,medium,10,12,factorial-A,1782271276.314,1782271306.730,14.329634,19.387193,24.249532000000013,667.477187904708,288,0.0148395,0.010101,0,105.75666666666667,108.495,64.73,64.73,20031,,passthrough
68354bb305cd,B0041,rest,aggregate,medium,10,13,factorial-A,1782271306.735,1782271337.093,14.382729000000001,19.349814000000002,24.612909050000006,664.9762912694986,288,0.014813,0.010102,0,105.63225806451614,107.9,64.73,64.73,19956,,passthrough
825d8402a5eb,B0041,rest,aggregate,medium,10,14,factorial-A,1782271337.098,1782271367.487,14.440003,19.355708999999997,24.015407999999983,662.896144214221,290,0.014749499999999999,0.010175,0,105.69666666666667,108.495,64.73166666666667,64.74,19891,,passthrough
9f480b7205a3,B0041,rest,aggregate,medium,10,15,factorial-A,1782271367.493,1782271397.872,14.460005,18.926092999999998,23.71342699999998,660.1586505046372,287,0.014272599999999998,0.010125,0,104.43870967741935,107.95,64.74,64.74,19809,,passthrough
c31e715298c7,B0041,rest,aggregate,medium,10,16,factorial-A,1782271397.878,1782271428.255,14.376521,19.25599065,24.15277129999994,665.2710805614454,288,0.014622249999999993,0.010093,0,106.21000000000001,107.9,64.74,64.74,19964,,passthrough
cea5d29a8410,B0041,rest,aggregate,medium,10,17,factorial-A,1782271428.261,1782271458.932,14.167339,18.801130999999994,23.409363380000002,675.9295098265858,287,0.014185599999999993,0.009943,0,103.46129032258065,107.45,64.74,64.74,20283,,passthrough
439280cb431c,B0041,rest,aggregate,medium,10,18,factorial-A,1782271458.938,1782271489.310,14.341447500000001,19.490902949999995,24.405884799999995,666.8022629895613,287,0.014878099999999998,0.010071,0,106.50333333333334,108.45000000000002,64.74,64.74,20010,,passthrough
a1a8b97c5a71,B0041,rest,aggregate,medium,10,19,factorial-A,1782271489.316,1782271519.684,14.327098,19.164624099999997,24.324613259999996,667.1583237261218,287,0.014516,0.010084,0,105.37666666666667,107.9,64.74,64.74,20019,,passthrough
7e3d08ebc5c0,B0041,rest,aggregate,medium,10,20,factorial-A,1782271519.690,1782271550.047,14.4258925,19.640505149999992,24.338816029999986,662.5721876721982,287,0.015043699999999997,0.010167,0,105.15806451612904,108.9,64.74,64.74,19884,,passthrough
4f586d85478e,B0041,rest,aggregate,medium,10,21,factorial-A,1782271550.054,1782271580.418,14.386489000000001,19.92173,25.67831267000004,662.7765040418974,287,0.015391,0.010153,0,106.68333333333334,108.9,64.75033333333333,64.76,19888,,passthrough
b6a36a11dcc5,B0041,rest,aggregate,medium,10,22,factorial-A,1782271580.425,1782271610.789,14.28589,20.284179,25.749094080000056,664.0131269256563,290,0.015704700000000002,0.010077,0,106.25,109.45,64.76,64.76,19927,,passthrough
61b16305147d,B0041,rest,aggregate,medium,10,23,factorial-A,1782271610.796,1782271641.148,15.3204175,21.8993735,26.68549269999995,613.678877698049,287,0.016511750000000002,0.0107855,0,104.93548387096774,108.9,64.76,64.76,18416,,passthrough
ab5d42780a4d,B0041,rest,aggregate,medium,10,24,factorial-A,1782271641.157,1782271671.778,15.359351,21.145074999999995,25.565908200000003,617.4169803389452,288,0.01605919999999999,0.010751,0,105.26666666666667,107.9,64.76,64.76,18529,,passthrough
82e3174fcc6a,B0041,rest,aggregate,medium,10,25,factorial-A,1782271671.786,1782271702.186,16.93772,22.458353999999996,27.000685399999966,567.6365936123606,287,0.01679,0.011765,0,102.58064516129033,107.9,64.76,64.76,17037,,passthrough
9a661f707bf3,B0041,rest,aggregate,medium,10,26,factorial-A,1782271702.193,1782271732.565,14.284171,19.661360000000002,25.197211629999998,662.898862713194,287,0.014944749999999993,0.010002,0,106.0,108.45000000000002,64.81266666666666,64.82,19894,,passthrough
618417cc598b,B0041,rest,aggregate,medium,10,27,factorial-A,1782271732.573,1782271762.941,14.294211,19.65870999999999,24.91080879999998,667.9472230144091,288,0.014964799999999995,0.010042,0,105.57333333333334,107.9,64.82,64.82,20043,,passthrough
5d1b211e3788,B0041,rest,aggregate,medium,10,28,factorial-A,1782271762.949,1782271793.377,14.238092,20.005239300000007,25.84055565999998,666.0571082544581,287,0.015405400000000001,0.010032,0,105.81290322580645,108.9,64.82,64.82,19987,,passthrough
a27fc2240a40,B0041,rest,aggregate,medium,10,29,factorial-A,1782271793.385,1782271823.749,14.356876,18.997150849999993,23.73605953,668.2873435644309,287,0.014332349999999999,0.010104,0,105.05000000000001,107.9,64.82,64.82,20054,,passthrough
3e97b97cece5,B0065,graphql,partial,medium,10,0,factorial-A,1782271916.866,1782271947.301,82.122684,161.2268812,227.35885569999988,107.60735654666719,2661,0.14064419999999989,0.067798,0,100.53333333333335,101.9,72.10633333333334,72.11,3235,,passthrough
88401aa9eda4,B0065,graphql,partial,medium,10,1,factorial-A,1782271947.305,1782271977.744,78.956385,159.8378294,208.66880066,114.42492060679953,2669,0.12820439999999997,0.064902,0,99.5225806451613,102.9,72.10935483870968,72.11,3439,,passthrough
257a96d1be9b,B0065,graphql,partial,medium,10,2,factorial-A,1782271977.747,1782272008.174,78.704913,146.5241945,167.78719241999997,118.74683801119319,2671,0.11682774999999991,0.062653,0,101.66666666666667,102.9,72.11,72.11,3570,,passthrough
d48e1d675a6d,B0065,graphql,partial,medium,10,3,factorial-A,1782272008.178,1782272038.611,78.9875155,150.42238674999993,187.92357651999998,117.17389175956392,2669,0.11976499999999998,0.0634805,0,100.67666666666668,102.9,72.108,72.11,3522,,passthrough
9537e92a6c79,B0065,graphql,partial,medium,10,4,factorial-A,1782272038.615,1782272069.055,78.968318,146.33480419999998,180.03079636,117.92534502677285,2671,0.11995759999999892,0.062692,0,100.54516129032258,102.9,72.11322580645161,72.12,3545,,passthrough
3c0cc4c0ac73,B0065,graphql,partial,medium,10,5,factorial-A,1782272069.062,1782272099.534,78.821175,173.90901,226.597311,114.94456139380667,2676,0.143439,0.062555,0,100.87,102.9,72.11333333333333,72.12,3461,,passthrough
d45ee131d867,B0065,graphql,partial,medium,10,6,factorial-A,1782272099.538,1782272132.656,78.943395,176.53586399999995,230.75956168,113.54075073291625,2669,0.1458088,0.063394,0,94.17878787878789,102.9,72.1260606060606,72.13,3413,,passthrough
34370a1d377d,B0065,graphql,partial,medium,10,7,factorial-A,1782272132.660,1782272163.078,78.683891,157.5536942999999,181.25484228000002,117.60199321918317,2661,0.12763619999999992,0.062372,0,98.67741935483872,102.9,72.13064516129032,72.14,3535,,passthrough
8839211fbb14,B0065,graphql,partial,medium,10,8,factorial-A,1782272163.082,1782272193.516,78.7466075,144.5648071,156.18058531000003,119.52672672996385,2694,0.12070664999999994,0.06307499999999999,0,101.0,102.9,72.137,72.14,3594,,passthrough
223d93ef7b87,B0065,graphql,partial,medium,10,9,factorial-A,1782272193.520,1782272223.953,78.29934,143.8926276,155.54055920000002,119.9148185708309,2661,0.10231119999999996,0.062639,0,99.86774193548388,102.9,72.13032258064516,72.14,3605,,passthrough
d83cd5de2a69,B0065,graphql,partial,medium,10,10,factorial-A,1782272223.968,1782272254.406,77.642991,142.81691639999994,160.56059739999998,120.90036498507357,2662,0.10953659999999985,0.062514,0,101.60000000000001,102.9,72.14666666666668,72.15,3633,,passthrough
c5758bf72494,B0065,graphql,partial,medium,10,11,factorial-A,1782272254.411,1782272284.949,78.165203,146.7514265,169.9168091,119.47024292888165,2662,0.121585,0.062616,0,99.26129032258065,102.9,72.15,72.15,3591,,passthrough
d7fa667e0f90,B0065,graphql,partial,medium,10,12,factorial-A,1782272284.954,1782272315.452,78.8286325,160.34005599999983,180.23290932,117.49908052850361,2662,0.11554804999999924,0.0629535,0,101.73333333333333,102.9,72.156,72.16,3530,,passthrough
3f243476d3cb,B0065,graphql,partial,medium,10,13,factorial-A,1782272315.457,1782272345.922,78.0802225,147.7051115,167.54722055000005,119.43014372685009,2662,0.12481125,0.0623065,0,100.47333333333334,102.9,72.15933333333334,72.16,3596,,passthrough
b5859f315db3,B0065,graphql,partial,medium,10,14,factorial-A,1782272345.927,1782272376.668,78.382376,144.35375969999998,182.5215199,118.42822152014736,2662,0.11673999999999998,0.063145,0,100.88064516129033,102.9,72.16,72.16,3563,,passthrough
00a36b2e89f4,B0065,graphql,partial,medium,10,15,factorial-A,1782272376.674,1782272407.093,78.770882,145.773148,175.0915977000002,118.75882097272158,2671,0.1238715,0.063482,0,99.01290322580645,102.9,72.16,72.16,3571,,passthrough
3817ac2dee3c,B0065,graphql,partial,medium,10,16,factorial-A,1782272407.099,1782272437.826,78.745662,174.9811929,182.188247,116.66737002420044,2662,0.14628119999999997,0.062815,0,101.71000000000001,102.9,72.15933333333334,72.16,3507,,passthrough
3d75cdf50ba6,B0065,graphql,partial,medium,10,17,factorial-A,1782272437.832,1782272468.262,78.989162,173.54364054999996,183.21824463,116.75506297042585,2661,0.15013014999999963,0.062938,0,99.49677419354839,102.95,72.15870967741935,72.16,3510,,passthrough
5d9fec90606c,B0065,graphql,partial,medium,10,18,factorial-A,1782272468.268,1782272498.697,78.774332,167.813571,205.61503819999993,115.78884401586689,2684,0.147274,0.063219,0,101.10666666666667,102.9,72.15966666666667,72.16,3481,,passthrough
7e8e1527df45,B0065,graphql,partial,medium,10,19,factorial-A,1782272498.704,1782272529.125,78.496142,148.50407139999996,179.49172144,118.94890237302712,2661,0.10678619999999987,0.062302,0,99.7516129032258,102.9,72.1632258064516,72.17,3577,,passthrough
6b9f6f9b9d03,B0065,graphql,partial,medium,10,20,factorial-A,1782272529.132,1782272559.561,78.86155550000001,169.94832619999988,187.07417146,116.36672010167905,2669,0.1407587499999999,0.062935,0,101.73666666666668,102.9,72.16333333333333,72.17,3498,,passthrough
283fb3a31123,B0065,graphql,partial,medium,10,21,factorial-A,1782272559.568,1782272589.967,79.014529,174.34898619999998,185.04473896,116.21166305304094,2669,0.14055019999999954,0.063066,0,100.77666666666667,102.9,72.16566666666667,72.17,3493,,passthrough
188c0e572f36,B0065,graphql,partial,medium,10,22,factorial-A,1782272589.974,1782272620.406,78.5184065,144.879617,162.75017959999997,119.92427511948,2676,0.10996725,0.062492,0,100.6483870967742,103.0,72.16645161290323,72.17,3606,,passthrough
1b8cb913737f,B0065,graphql,partial,medium,10,23,factorial-A,1782272620.413,1782272650.826,78.773996,145.1582075,158.88114913999996,119.26223687000136,2676,0.11891939999999974,0.063752,0,101.07666666666667,102.9,72.16666666666667,72.17,3583,,passthrough
9f1889508472,B0065,graphql,partial,medium,10,24,factorial-A,1782272650.833,1782272681.249,78.28288649999999,153.3886671,178.00483759,118.81453166390352,2641,0.1295757,0.0625845,0,99.85161290322581,102.9,72.16870967741936,72.17,3572,,passthrough
22d438fdd845,B0065,graphql,partial,medium,10,25,factorial-A,1782272681.256,1782272711.682,78.5732375,144.5178434,155.80814072000035,119.51982264766782,2671,0.11568329999999998,0.0633425,0,101.65,102.9,72.169,72.17,3594,,passthrough
6caed252c9b6,B0065,graphql,partial,medium,10,26,factorial-A,1782272711.689,1782272742.424,78.8864285,175.47580165,186.27619038999998,116.51371979911518,2676,0.1378084499999999,0.0633245,0,99.74516129032259,102.9,72.16645161290323,72.17,3514,,passthrough
c8c41241fd7e,B0065,graphql,partial,medium,10,27,factorial-A,1782272742.431,1782272773.096,79.20258,163.23888929999995,178.94238957999994,117.20213225388764,2662,0.09179269999999991,0.062363,0,101.25666666666667,102.95500000000001,72.15166666666667,72.17,3523,,passthrough
a65a2e9240c9,B0065,graphql,partial,medium,10,28,factorial-A,1782272773.104,1782272803.536,78.914604,144.894537,193.51038388,118.23761143989543,2671,0.11890639999999995,0.063224,0,99.7516129032258,102.9,72.15903225806451,72.16,3555,,passthrough
48b631f7751f,B0065,graphql,partial,medium,10,29,factorial-A,1782272803.544,1782272833.981,78.87824,146.6619418,181.60852604,117.92303277927729,2661,0.11857119999999961,0.062587,0,101.00666666666667,102.9,72.16966666666667,72.17,3545,,passthrough
adc674b6eeb4,B0030,rest,filtered,medium,50,0,factorial-A,1782272927.634,1782272958.351,122.510164,211.77262425,232.55047,388.12211899828077,1952,0.1114025,0.0841975,0,104.37333333333333,105.9,69.03933333333333,69.06,11676,,passthrough
c828e34d5fbe,B0030,rest,filtered,medium,50,1,factorial-A,1782272958.355,1782272989.096,121.924983,207.762478,238.44661409999998,389.5009746150693,1952,0.10828850000000001,0.083979,0,102.10322580645162,105.9,69.05677419354839,69.12,11711,,passthrough
901c7c9bb3e6,B0030,rest,filtered,medium,50,2,factorial-A,1782272989.099,1782273019.547,122.2644865,202.8849051,226.85237313,389.24769949761463,1952,0.10839429999999999,0.0835595,0,103.11,106.9,69.05033333333334,69.07,11702,,passthrough
95740df69203,B0030,rest,filtered,medium,50,3,factorial-A,1782273019.550,1782273050.022,121.42628450000001,208.13809984999997,224.83423124000007,390.4665378938758,1966,0.11257189999999999,0.08330399999999999,0,104.83870967741936,107.4,69.12806451612903,69.195,11748,,passthrough
f14af83e1ac0,B0030,rest,filtered,medium,50,4,factorial-A,1782273050.025,1782273080.804,121.849973,210.0009651,232.05675132000002,389.3127998181648,1952,0.11238479999999994,0.083542,0,103.29354838709678,106.95,69.08516129032257,69.12,11707,,passthrough
9dd8336a5037,B0030,rest,filtered,medium,50,5,factorial-A,1782273080.808,1782273111.290,121.765445,209.95724665,231.06170899999998,389.57455891123885,1968,0.11138539999999997,0.0840075,0,105.39666666666668,107.45,69.14533333333334,69.17,11718,,passthrough
0b24cceebcc7,B0030,rest,filtered,medium,50,6,factorial-A,1782273111.296,1782273141.756,121.8154055,207.81340689999982,230.54211529999998,389.8164422863889,1967,0.11259224999999999,0.08376449999999999,0,103.54516129032258,107.9,69.15838709677419,69.23,11720,,passthrough
204a07998cab,B0030,rest,filtered,medium,50,7,factorial-A,1782273141.763,1782273172.216,121.975876,203.78657229999996,224.7488141,390.00723638403304,1967,0.11058709999999997,0.083717,0,105.9,107.9,69.14833333333333,69.17,11735,,passthrough
4e218a01e4b1,B0030,rest,filtered,medium,50,8,factorial-A,1782273172.221,1782273202.684,122.26207099999999,215.1298326499999,249.748102,387.2303805100441,1963,0.10935115,0.083729,0,104.73666666666668,106.9,69.107,69.12,11652,,passthrough
cbe9326fb24e,B0030,rest,filtered,medium,50,9,factorial-A,1782273202.689,1782273233.157,122.317172,209.93121289999996,227.7484307,388.43597308007674,1966,0.11200944999999995,0.083666,0,104.96129032258065,107.80000000000001,69.09451612903226,69.11,11680,,passthrough
ad621077d371,B0030,rest,filtered,medium,50,10,factorial-A,1782273233.162,1782273263.628,121.562122,208.87841029999993,226.51584282,391.32343518094956,1946,0.11145639999999991,0.083821,0,104.71666666666667,107.495,69.17099999999999,69.24,11775,,passthrough
608e5cb14866,B0030,rest,filtered,medium,50,11,factorial-A,1782273263.633,1782273294.082,122.996196,212.614377,235.5105385199999,385.85104108411116,1963,0.11405059999999996,0.084446,0,104.50322580645162,106.9,69.22935483870968,69.3,11605,,passthrough
cae902d62bfc,B0030,rest,filtered,medium,50,12,factorial-A,1782273294.087,1782273324.616,121.496776,207.2914884,227.26115564,390.2821533054169,1952,0.11492879999999997,0.083336,0,104.89,106.9,69.20666666666666,69.21,11765,,passthrough
516dd9479fc1,B0030,rest,filtered,medium,50,13,factorial-A,1782273324.621,1782273357.773,121.900262,206.8475048,225.82001157999997,390.5886287692441,1963,0.11122049999999996,0.083891,0,97.72121212121212,106.9,69.20212121212121,69.23,11747,,passthrough
baef9b4d64d2,B0030,rest,filtered,medium,50,14,factorial-A,1782273357.780,1782273390.942,123.125679,211.87327419999994,238.18483460000002,384.49866330663804,1966,0.11602739999999999,0.084546,0,93.88235294117648,106.9,69.25735294117646,69.3,11565,,passthrough
27d479d448b5,B0030,rest,filtered,medium,50,15,factorial-A,1782273390.948,1782273421.429,122.976523,210.3255295999998,231.0960232,385.0630065755026,1968,0.11711359999999978,0.084567,0,105.86,107.45,69.22233333333334,69.28,11587,,passthrough
2f14918512f9,B0030,rest,filtered,medium,50,16,factorial-A,1782273421.439,1782273451.864,121.65280849999999,210.82791335000002,232.39547712,388.4385616083037,1963,0.11855265000000001,0.084208,0,104.60000000000001,106.95500000000001,69.247,69.3,11674,,passthrough
80d97d403630,B0030,rest,filtered,medium,50,17,factorial-A,1782273451.870,1782273482.352,121.673129,207.0284381,228.22103750000022,390.1821815438539,1946,0.11584660000000001,0.083287,0,105.04516129032258,107.9,69.2141935483871,69.265,11739,,passthrough
76d85e7f9bc0,B0030,rest,filtered,medium,50,18,factorial-A,1782273482.358,1782273515.514,122.305632,211.0200596999999,234.12689663999998,386.8146688040359,1966,0.11453289999999995,0.084547,0,96.7,107.30000000000001,69.26454545454546,69.3,11635,,passthrough
44a5df6e7b87,B0030,rest,filtered,medium,50,19,factorial-A,1782273515.520,1782273545.942,122.011737,204.94991844999998,224.2756459000001,390.4073827653084,1963,0.11483974999999966,0.0834815,0,104.14,106.95500000000001,69.20433333333334,69.23,11732,,passthrough
7d5eae57e1d7,B0030,rest,filtered,medium,50,20,factorial-A,1782273545.949,1782273576.402,124.0257025,214.86597005,249.5643059900001,382.0640543835616,1967,0.11180349999999972,0.0850645,0,104.7483870967742,106.9,69.22451612903225,69.24,11482,,passthrough
1a792dfd8697,B0030,rest,filtered,medium,50,21,factorial-A,1782273576.409,1782273609.562,121.643933,215.622544,243.6139909000001,388.777274565112,1963,0.1127,0.083508,0,96.63939393939394,107.30000000000001,69.27666666666667,69.32,11691,,passthrough
f78fb49a1233,B0030,rest,filtered,medium,50,22,factorial-A,1782273609.569,1782273640.033,121.6864805,208.06206184999996,225.50556052,391.4984948745315,1963,0.10913109999999997,0.083756,0,103.88000000000001,106.95500000000001,69.24833333333333,69.3055,11780,,passthrough
79063a508ec0,B0030,rest,filtered,medium,50,23,factorial-A,1782273640.041,1782273670.505,122.624547,213.47830175,229.75214536999997,387.5166061926137,1966,0.1112495,0.084334,0,104.8,107.0,69.25774193548386,69.32,11654,,passthrough
960f667b273c,B0030,rest,filtered,medium,50,24,factorial-A,1782273670.512,1782273700.971,122.552647,208.89680099999995,225.75001951999997,387.17845492096393,1963,0.11869270000000001,0.083749,0,104.80333333333334,107.45,69.2,69.2,11647,,passthrough
39b18548cf4a,B0030,rest,filtered,medium,50,25,factorial-A,1782273700.979,1782273731.456,122.346717,213.63471890000002,244.27802700000004,386.9321114993442,1967,0.11286850000000004,0.084122,0,104.50645161290323,107.45,69.23612903225806,69.26,11639,,passthrough
fceb91c5d84b,B0030,rest,filtered,medium,50,26,factorial-A,1782273731.464,1782273761.879,121.7880715,211.33501499999997,243.2095104,388.86717219220725,1952,0.1132485,0.0837755,0,104.84,106.9,69.27533333333334,69.29,11688,,passthrough
0e3fda1b34cd,B0030,rest,filtered,medium,50,27,factorial-A,1782273761.888,1782273792.335,122.868539,212.01029999999994,228.82811227999997,387.9632261985024,1968,0.11037169999999999,0.084132,0,104.23225806451613,106.9,69.24290322580646,69.27,11663,,passthrough
b639b5a7d9fb,B0030,rest,filtered,medium,50,28,factorial-A,1782273792.343,1782273822.815,121.065781,207.8367589,225.4565705300001,393.0783729818122,1967,0.11053785000000002,0.08326,0,105.30000000000001,106.9,69.243,69.26,11824,,passthrough
e0329f5dc703,B0030,rest,filtered,medium,50,29,factorial-A,1782273822.823,1782273853.281,122.0126845,212.78030209999997,233.85472518999998,387.6115645246106,1968,0.11695934999999996,0.08396,0,103.7516129032258,107.0,69.2725806451613,69.31,11660,,passthrough
4fdcf03beafd,B0055,graphql,baseline,medium,100,0,factorial-A,1782273948.506,1782273979.800,1160.7249615,1245.86415845,1420.0351333200022,85.68360717670788,5518,1.12785215,0.9843655,0,99.93870967741935,101.9,76.66548387096775,76.67,2648,,passthrough
