run_uid,block_id,protocol,pattern,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,xproc_p95,xproc_med,error_rate,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,notes
9f9211da6d4a,B0009,rest,partial,low,10,3,run-sesi-1,1782070136.394,1782070196.755,16.422512,22.570356,28.247366449999944,584.1613095818915,922,0.0172995,0.01161,0,105.29830508474576,106.9,64.65,64.65,35056,
34c71b99717e,B0009,rest,partial,low,10,4,run-sesi-1,1782070196.769,1782070257.126,16.468466,23.112490099999988,30.026735080000012,579.6248979440109,922,0.017855,0.011648,0,105.08524590163935,107.9,64.65377049180329,64.66,34782,
3326f52c8045,B0009,rest,partial,low,10,5,run-sesi-1,1782070257.148,1782070317.520,16.394894,22.7073243,29.026520930000025,582.6544217259451,922,0.017456,0.011615,0,105.72166666666668,107.045,64.66,64.66,34964,
d8edd3f48d8f,B0009,rest,partial,low,10,6,run-sesi-1,1782070317.554,1782070377.930,16.608792,23.108393,29.373579199999863,576.2633548379873,932,0.017768,0.011764,0,105.50833333333334,107.9,64.66,64.66,34581,
a1461c5ac33e,B0009,rest,partial,low,10,7,run-sesi-1,1782070377.945,1782070438.308,16.639850000000003,23.742996849999997,31.179362970000028,574.5075234627902,922,0.018533149999999998,0.011797,0,105.58688524590164,107.9,64.66,64.66,34478,
c9817ce922b4,B0009,rest,partial,low,10,8,run-sesi-1,1782070438.323,1782070498.694,16.535449,23.391939599999997,30.010010680000022,576.8006860168986,922,0.01817989999999999,0.011709,0,106.14666666666668,107.905,64.66,64.66,34615,
5187dc1e0ee1,B0009,rest,partial,low,10,9,run-sesi-1,1782070498.709,1782070559.085,16.6299875,22.87124925,28.937389849999974,576.8074510578701,906,0.017614,0.011783499999999999,0,105.30000000000001,106.9,64.66,64.66,34616,
a0513131b662,B0009,rest,partial,low,10,10,run-sesi-1,1782070559.101,1782070619.444,16.5794325,23.8121375,31.193347500000026,576.3047991999055,922,0.018635,0.0117785,0,105.55081967213115,108.0,64.66,64.66,34586,
5ba687adbf48,B0009,rest,partial,low,10,11,run-sesi-1,1782070619.461,1782070680.054,16.7197205,23.60767915,30.45807706999999,572.1144198851337,922,0.018326349999999998,0.011873,0,106.18,107.9,64.66,64.66,34334,
f02e5cfb7d45,B0009,rest,partial,low,10,12,run-sesi-1,1782070680.071,1782070740.411,16.6174855,23.6018545,29.721717000000034,573.0046259967239,922,0.01835725,0.011808,0,105.455,107.9,64.66916666666667,64.67,34386,
a47828891bc7,B0009,rest,partial,low,10,13,run-sesi-1,1782070740.428,1782070800.779,16.451926,23.0984186,29.86264352,581.0540188436873,922,0.0178946,0.011654,0,105.635,107.9,64.67,64.67,34869,
235339aeabc8,B0009,rest,partial,low,10,14,run-sesi-1,1782070800.796,1782070861.148,16.331891,22.573717,28.237371850000066,586.355452771426,922,0.017350499999999998,0.011541,0,105.25409836065575,107.9,64.67,64.67,35186,
1e882bce3638,B0009,rest,partial,low,10,15,run-sesi-1,1782070861.166,1782070921.750,16.44044,22.851095599999997,29.27229639999998,582.1089323557159,922,0.017672399999999967,0.011643,0,105.57666666666667,107.045,64.67666666666668,64.68,34930,
bf817bd68236,B0009,rest,partial,low,10,16,run-sesi-1,1782070921.770,1782070982.118,16.574874,23.16643585,29.8498477,578.1205518802523,922,0.017955,0.011757,0,104.98688524590165,107.9,64.68,64.68,34694,
d280ab2e3cda,B0009,rest,partial,low,10,17,run-sesi-1,1782070982.136,1782071042.726,16.476395,23.1722809,29.814153779999973,579.2370836232681,922,0.017897,0.011668,0,105.68,107.9,64.68,64.68,34759,
1f84ae9de973,B0009,rest,partial,low,10,18,run-sesi-1,1782071042.744,1782071103.334,16.6176925,22.67282599999999,28.79439669999982,577.7941891568236,922,0.017493349999999998,0.0117,0,104.51639344262296,107.9,64.68,64.68,34674,
16abd0711518,B0009,rest,partial,low,10,19,run-sesi-1,1782071103.354,1782071163.702,16.6282575,22.64175065,28.850956200000027,576.0730529722606,922,0.017383950000000006,0.011768,0,105.42666666666668,107.045,64.68,64.68,34568,
53893d0dbf68,B0009,rest,partial,low,10,20,run-sesi-1,1782071163.722,1782071224.085,16.698599,23.8256125,31.395665699999967,571.3795944732293,922,0.018696499999999998,0.011852,0,105.93666666666667,107.9,64.68883333333333,64.69,34291,
6a7cfbdceafd,B0009,rest,partial,low,10,21,run-sesi-1,1782071224.104,1782071284.449,16.525439499999997,23.4785355,30.745664799999993,578.903486635636,922,0.018316600000000006,0.011748,0,105.47540983606558,107.9,64.69,64.69,34738,
1f24d846aa4b,B0009,rest,partial,low,10,22,run-sesi-1,1782071284.469,1782071344.815,16.58652,23.192070199999986,30.169392240000015,578.622394754211,922,0.017994199999999985,0.011771,0,105.60333333333334,107.0,64.69,64.69,34725,
6f8e41cbdb97,B0009,rest,partial,low,10,23,run-sesi-1,1782071344.835,1782071405.172,16.422861,22.575049749999998,28.808939000000002,581.1711918245289,932,0.01724725,0.011617,0,105.125,106.9,64.69,64.69,34876,
aa4fff7f76cc,B0009,rest,partial,low,10,24,run-sesi-1,1782071405.192,1782071465.545,16.276135,22.1819976,28.172286120000003,589.7043531874172,922,0.016977,0.011472,0,105.09666666666668,107.045,64.69,64.69,35389,
50ac8c5a3efc,B0009,rest,partial,low,10,25,run-sesi-1,1782071465.572,1782071525.923,16.267131,22.387412600000005,28.374506959999923,588.4858672613584,922,0.017238,0.011457,0,105.2016393442623,107.0,64.69,64.69,35313,
b2c616600468,B0009,rest,partial,low,10,26,run-sesi-1,1782071525.945,1782071586.295,16.248886,21.9508675,27.163490800000034,590.0983571832345,922,0.016781499999999998,0.011462,0,105.42,107.9,64.69,64.69,35411,
6e8cd10a328b,B0009,rest,partial,low,10,27,run-sesi-1,1782071586.319,1782071646.667,16.210024,22.787710850000003,29.011651679999986,588.2051130647671,922,0.017612,0.011479,0,105.72166666666668,107.9,64.69,64.69,35298,
8dc09f84bc65,B0009,rest,partial,low,10,28,run-sesi-1,1782071646.689,1782071707.029,16.25523,22.148849100000003,27.447725560000045,589.9576578018796,922,0.017022,0.011479,0,105.23114754098361,107.9,64.69,64.69,35403,
6d960865a81f,B0009,rest,partial,low,10,29,run-sesi-1,1782071707.051,1782071767.403,16.471332,23.13328115,29.34138049,578.955025167388,922,0.01791185,0.011652,0,106.17666666666668,107.9,64.69,64.69,34744,
e39b26ed89f4,B0050,graphql,partial,medium,100,0,run-sesi-1,1782071952.413,1782072013.518,886.831633,953.8750137000001,1013.5696539,114.33806875967275,2684,0.8184627,0.674551,0,101.09016393442623,102.9,76.69491803278689,76.73,6944,
d80b73274d99,B0050,graphql,partial,medium,100,1,run-sesi-1,1782072013.524,1782072074.353,878.785219,956.6534468,1017.6434944,115.08902054687316,2676,0.8333288,0.678043,0,101.33666666666667,102.9,76.83933333333333,76.89,6957,
719d07f95f0c,B0050,graphql,partial,medium,100,2,run-sesi-1,1782072074.359,1782072135.241,877.5103819999999,943.0172325999999,1018.00254134,115.37532784174002,2676,0.85650705,0.7072125,0,100.6377049180328,101.9,76.92016393442623,76.97,6980,
092aaee80661,B0050,graphql,partial,medium,100,3,run-sesi-1,1782072135.247,1782072196.094,881.687942,927.3570909,1043.218031980001,115.07092128509116,2662,0.8510863000000001,0.689935,0,100.60983606557377,101.9,76.98590163934426,77.0,6958,
4f492628aaf4,B0050,graphql,partial,medium,100,4,run-sesi-1,1782072196.101,1782072257.139,882.222819,925.5258769,1005.7892341,114.75569687914741,2684,0.8474411,0.699917,0,100.7327868852459,102.0,77.0,77.0,6963,
17cd4a06e6a9,B0050,graphql,partial,medium,100,5,run-sesi-1,1782072257.146,1782072318.197,881.8560005,951.90711865,1039.34592097,115.00377830566993,2671,0.8412838,0.6780630000000001,0,100.79016393442623,102.9,76.99754098360656,77.01,6978,
cf1b4ad17538,B0050,graphql,partial,medium,100,6,run-sesi-1,1782072318.204,1782072379.262,891.568689,987.2504051,1024.30747426,113.98686755963641,2661,0.8329915999999999,0.695404,0,100.96065573770493,102.9,76.94901639344262,77.01,6915,
7267351ba1c4,B0050,graphql,partial,medium,100,7,run-sesi-1,1782072379.269,1782072440.220,879.1402,941.1350346999999,1023.0472180199998,115.4454296381569,2669,0.832745,0.675367,0,100.77377049180329,102.9,77.00344262295081,77.04,6995,
08c059477562,B0050,graphql,partial,medium,100,8,run-sesi-1,1782072440.228,1782072501.224,868.8424955,961.3544263,1023.0604323000006,116.28831134703877,2669,0.8209187,0.688002,0,100.79344262295082,102.0,77.1555737704918,77.26,7050,
387b96e295b9,B0050,graphql,partial,medium,100,9,run-sesi-1,1782072501.232,1782072562.336,873.229363,955.55298,1018.1402899999999,115.62295949911118,2662,0.840233,0.6632,0,100.79508196721312,102.0,77.24377049180328,77.28,7021,
f52637f3d915,B0050,graphql,partial,medium,100,10,run-sesi-1,1782072562.344,1782072623.347,851.755612,938.4240728,1020.29459204,117.8685420303049,2662,0.8230303999999999,0.664075,0,100.82950819672132,102.9,77.23573770491804,77.29,7145,
c7f972c781a1,B0050,graphql,partial,medium,100,11,run-sesi-1,1782072623.355,1782072684.392,869.2209949999999,941.1094880999999,1004.0098829,116.27529228754788,2661,0.84621755,0.6714625,0,100.24262295081968,102.0,77.25704918032787,77.29,7050,
c459d6859644,B0050,graphql,partial,medium,100,12,run-sesi-1,1782072684.400,1782072745.542,859.009523,921.23556985,1023.4510585999999,117.65621538295731,2665.5,0.83248205,0.702421,0,101.16333333333334,102.9,77.29183333333334,77.3,7148,
6537e6dd4262,B0050,graphql,partial,medium,100,13,run-sesi-1,1782072745.552,1782072806.558,867.729791,928.736311,1006.5139949999996,116.40133921658413,2671,0.8434862,0.697827,0,100.68360655737706,102.0,77.3016393442623,77.31,7057,
0ffe0629b767,B0050,graphql,partial,medium,100,14,run-sesi-1,1782072806.568,1782072867.634,884.946843,973.98482745,1027.72316897,114.2886451072499,2662,0.8209217,0.672037,0,101.045,102.9,77.2635,77.3,6938,
93bdc90d612d,B0050,graphql,partial,medium,100,15,run-sesi-1,1782072867.643,1782072928.807,884.9451409999999,975.8410339,1045.06722216,114.68585506887287,2671,0.81296475,0.6774249999999999,0,101.04098360655738,102.9,77.2867213114754,77.4,6972,
9f3023270bba,B0050,graphql,partial,medium,100,16,run-sesi-1,1782072928.817,1782072989.952,857.6795065,938.3924973,1011.4256722299999,117.23686677268387,2662,0.8145854499999999,0.6678825,0,100.54032258064517,101.9,77.30903225806452,77.34,7124,
22dc3679d89a,B0050,graphql,partial,medium,100,17,run-sesi-1,1782072989.963,1782073050.980,875.966383,930.3693854999999,1055.1379025,116.2745833919898,2669,0.8285135,0.728213,0,100.8377049180328,102.9,77.32131147540983,77.33,7051,
0e59bbb95e45,B0050,graphql,partial,medium,100,18,run-sesi-1,1782073050.991,1782073111.958,886.6943625,963.9149963,1073.27583593,114.46046216607546,2661,0.8533856999999999,0.706068,0,100.6311475409836,102.0,77.31344262295082,77.32,6934,
8cb2139d5324,B0050,graphql,partial,medium,100,19,run-sesi-1,1782073111.969,1782073173.022,869.5137145000001,924.408015,1015.8055813699999,116.27410871937532,2669,0.8333875,0.717487,0,100.70983606557378,102.0,77.3183606557377,77.32,7052,
d33c3bc47b46,B0050,graphql,partial,medium,100,20,run-sesi-1,1782073173.034,1782073234.146,885.589109,945.7980441999997,1015.7204312600003,114.50417201942672,2661,0.8479694999999999,0.691381,0,101.02131147540985,102.9,77.31491803278688,77.34,6955,
fa1eeefe5b09,B0050,graphql,partial,medium,100,21,run-sesi-1,1782073234.158,1782073295.012,877.6175245,931.2351536499999,996.0777772999999,115.78356694269786,2671,0.8291012,0.68049,0,101.18,102.9,77.30933333333333,77.32,7002,
86781d2a979f,B0050,graphql,partial,medium,100,22,run-sesi-1,1782073295.024,1782073355.848,882.726611,958.3955332,1015.6258913999998,114.8391966416698,2661,0.8387935999999999,0.690354,0,100.82131147540984,102.9,77.31459016393443,77.32,6943,
06f7d49e21b4,B0050,graphql,partial,medium,100,23,run-sesi-1,1782073355.861,1782073416.847,861.733318,951.38438305,1025.62846197,116.83732845473094,2662,0.8254777499999999,0.6810005,0,100.87540983606559,102.0,77.30213114754098,77.34,7084,
24483ca781f5,B0050,graphql,partial,medium,100,24,run-sesi-1,1782073416.861,1782073477.940,884.745177,961.5400747,1028.821389,114.55460200932737,2671,0.8264717999999999,0.679326,0,100.72295081967214,102.9,77.31360655737704,77.34,6947,
cd64c80309ae,B0050,graphql,partial,medium,100,25,run-sesi-1,1782073477.954,1782073538.808,872.561782,959.5300833,1025.2746946799998,115.86627190366949,2661,0.8130655,0.67185,0,100.84754098360656,102.9,77.3039344262295,77.32,7007,
294d509d475e,B0050,graphql,partial,medium,100,26,run-sesi-1,1782073538.822,1782073599.984,888.302117,961.81395975,1044.7665315,113.94765574008304,2671,0.8429575,0.692444,0,100.8377049180328,102.9,77.30852459016393,77.32,6926,
19dd2e73f718,B0050,graphql,partial,medium,100,27,run-sesi-1,1782073599.998,1782073660.924,874.005104,923.0272615999999,1014.6162026399999,116.4699377115695,2671,0.8488512,0.702229,0,100.60000000000001,102.0,77.32983606557377,77.33,7053,
442c5d5f86d6,B0050,graphql,partial,medium,100,28,run-sesi-1,1782073660.938,1782073721.932,841.728373,900.274602,983.9871759999995,119.26140830271555,2662,0.8250930000000001,0.655358,0,100.80000000000001,102.9,77.31295081967212,77.33,7231,
3af9b5b73e36,B0050,graphql,partial,medium,100,29,run-sesi-1,1782073721.947,1782073782.874,851.5039334999999,923.3696107499999,1012.85219084,118.18400080545888,2669,0.8327716499999999,0.671589,0,100.62950819672132,101.9,77.32442622950819,77.34,7154,
c28497f0335a,B0021,rest,filtered,medium,10,0,run-sesi-1,1782073965.403,1782074025.996,23.007985,32.9847062,41.07549196,420.5148786173148,1963,0.0254961,0.016732,0,104.87540983606557,106.9,64.7,64.7,25239,
13e5cc4e5fc6,B0021,rest,filtered,medium,10,1,run-sesi-1,1782074026.001,1782074086.350,22.911035499999997,33.378472,41.286579249999996,420.63997953748554,1967,0.026165,0.016685,0,105.02833333333334,106.9,64.70033333333333,64.7,25246,
aba3695708a5,B0021,rest,filtered,medium,10,2,run-sesi-1,1782074086.356,1782074146.721,22.882575000000003,33.352561550000004,40.693243039999984,422.5537872395628,1946,0.025797,0.0165755,0,104.77213114754099,107.0,64.84655737704918,64.86,25360,
df585073b882,B0021,rest,filtered,medium,10,3,run-sesi-1,1782074146.727,1782074207.076,23.01497,33.515704099999994,41.22620314,419.6187132520845,1952,0.026061899999999995,0.016659,0,105.59166666666667,106.9,64.8675,64.87,25183,
8c1657d0db32,B0021,rest,filtered,medium,10,4,run-sesi-1,1782074207.083,1782074267.451,22.9129515,32.539198999999996,39.70205075,422.8633979276686,1952,0.025113149999999997,0.016623,0,104.845,106.9,64.87,64.87,25378,
2f808836c1db,B0021,rest,filtered,medium,10,5,run-sesi-1,1782074267.458,1782074327.807,22.904623,33.844725399999994,43.353143,420.96919836112227,1963,0.0264096,0.016636,0,105.02295081967213,107.0,64.87311475409837,64.88,25265,
3b61566fe1c3,B0021,rest,filtered,medium,10,6,run-sesi-1,1782074327.814,1782074388.178,22.973792,33.57706739999999,42.48021232,419.3680659595236,1963,0.026110599999999977,0.016649,0,105.58166666666668,106.905,64.88,64.88,25169,
5b1d1b995aec,B0021,rest,filtered,medium,10,7,run-sesi-1,1782074388.185,1782074448.536,22.943759,33.52544485,42.783732889999925,420.769070746386,1963,0.02617934999999999,0.0167145,0,105.29,106.905,64.88,64.88,25252,
fa4fcefc600e,B0021,rest,filtered,medium,10,8,run-sesi-1,1782074448.543,1782074508.886,22.876537,33.6040089,42.60182835999995,420.8510543267954,1952,0.0261401,0.016623,0,105.28333333333333,106.9,64.88,64.88,25259,
835f72a19623,B0021,rest,filtered,medium,10,9,run-sesi-1,1782074508.893,1782074569.255,22.871979500000002,32.9639445,40.40212800000002,423.32870158506705,1963,0.02564024999999999,0.0165115,0,104.74590163934427,106.9,64.88,64.88,25408,
df4fe3d7c9c2,B0021,rest,filtered,medium,10,10,run-sesi-1,1782074569.263,1782074629.620,22.928552,33.875382,43.283348400000065,420.92891975389995,1952,0.026439,0.016643,0,105.60166666666667,106.9,64.88,64.88,25261,
c4d963118685,B0021,rest,filtered,medium,10,11,run-sesi-1,1782074629.628,1782074689.995,22.8619165,33.53750699999996,42.01600107999996,421.5633629038938,1963,0.02621395,0.016599,0,105.29333333333334,106.9,64.88,64.88,25302,
5a7fb1875966,B0021,rest,filtered,medium,10,12,run-sesi-1,1782074690.003,1782074750.377,22.8841845,34.4136515,45.26549895000006,420.4828567348558,1963,0.02711775,0.0166755,0,105.2016393442623,107.9,64.88459016393442,64.89,25236,
2e127fa19919,B0021,rest,filtered,medium,10,13,run-sesi-1,1782074750.386,1782074810.734,23.0327365,33.4446335,42.247301649999855,418.46230511798836,1952,0.02606125,0.0166535,0,105.555,106.9,64.89,64.89,25116,
c09ccd88db12,B0021,rest,filtered,medium,10,14,run-sesi-1,1782074810.743,1782074871.087,22.616549,33.60199499999999,43.16625388,425.49665635646073,1966,0.02614059999999998,0.016435,0,105.06666666666668,106.9,64.89,64.89,25533,
004a3800d008,B0021,rest,filtered,medium,10,15,run-sesi-1,1782074871.096,1782074931.451,22.643387,32.58109105,41.1899895,426.4541901984905,1963,0.02504165,0.0163045,0,104.21475409836066,106.0,64.89,64.89,25590,
9195719dae04,B0021,rest,filtered,medium,10,16,run-sesi-1,1782074931.461,1782074991.820,22.618407,33.4047677,42.113725660000014,425.12255776575637,1963,0.026081099999999996,0.016432,0,105.75666666666667,106.905,64.89,64.89,25515,
15bdfab352c9,B0021,rest,filtered,medium,10,17,run-sesi-1,1782074991.830,1782075052.191,22.759714,32.73750999999999,40.22341762000001,424.2675777866979,1952,0.025229899999999996,0.016505,0,104.77000000000001,106.9,64.89,64.89,25463,
465605fe39de,B0021,rest,filtered,medium,10,18,run-sesi-1,1782075052.201,1782075112.556,22.937433,33.6607316,42.46019607999991,420.0552857311466,1946,0.026229,0.0167,0,105.19166666666668,106.9,64.89,64.89,25209,
bd133fe4325c,B0021,rest,filtered,medium,10,19,run-sesi-1,1782075112.567,1782075172.942,22.822394000000003,33.565567499999986,42.87318445999996,421.49933775953605,1966,0.026330149999999997,0.01659,0,105.72166666666668,106.9,64.89,64.89,25298,
c4c544dcea30,B0021,rest,filtered,medium,10,20,run-sesi-1,1782075172.953,1782075233.329,22.824963,33.55638409999999,42.30050889999999,422.9334056874558,1963,0.025900749999999986,0.0165755,0,105.09166666666667,106.9,64.89,64.89,25382,
18ed9610f3de,B0021,rest,filtered,medium,10,21,run-sesi-1,1782075233.341,1782075293.706,22.882192500000002,33.883529,42.775513899999986,421.47950188349677,1963,0.02653125,0.0166725,0,104.92459016393443,106.9,64.89,64.89,25296,
5655798dd98e,B0021,rest,filtered,medium,10,22,run-sesi-1,1782075293.718,1782075354.080,22.794732,33.299716249999996,42.39063522,423.12466806395486,1963,0.025869,0.0165865,0,105.525,106.9,64.89,64.89,25394,
dafcdd09ac50,B0021,rest,filtered,medium,10,23,run-sesi-1,1782075354.092,1782075414.452,22.953201,33.19422089999998,41.59330168000001,421.2586446922098,1966,0.025731399999999988,0.016575,0,105.01333333333334,106.9,64.89,64.89,25283,
117044a5823b,B0021,rest,filtered,medium,10,24,run-sesi-1,1782075414.465,1782075474.810,22.929291,33.728168,42.58183799999998,420.7343893905613,1963,0.026274399999999996,0.016601,0,104.9377049180328,106.9,64.89,64.89,25253,
216d8fdc5034,B0021,rest,filtered,medium,10,25,run-sesi-1,1782075474.823,1782075535.164,22.816546000000002,33.97076625,42.79589205,421.8163320563503,1963,0.026516500000000002,0.016535,0,105.83833333333334,106.95,64.89,64.89,25316,
3a101ed44ff4,B0021,rest,filtered,medium,10,26,run-sesi-1,1782075535.178,1782075595.778,22.7787785,32.7039965,40.20509819999999,424.33040464569837,1963,0.02533025,0.01646,0,104.84,106.9,64.89,64.89,25466,
cde7201d5079,B0021,rest,filtered,medium,10,27,run-sesi-1,1782075595.792,1782075656.131,22.786591,33.321198,41.2954476,423.6224943087077,1963,0.025677,0.016516,0,104.55245901639344,106.9,64.89,64.89,25421,
f6431004accd,B0021,rest,filtered,medium,10,28,run-sesi-1,1782075656.145,1782075716.499,22.808618000000003,33.0225131,40.69166644000001,423.0503141864567,1963,0.025661299999999995,0.016563,0,105.09166666666667,106.9,64.89,64.89,25388,
fdf04ef40cdb,B0021,rest,filtered,medium,10,29,run-sesi-1,1782075716.513,1782075776.861,22.7961445,33.17848609999999,41.19895770999997,423.72603799744087,1967,0.02554879999999999,0.016538,0,104.96166666666667,106.9,64.89,64.89,25432,
b5d6a0c451f1,B0027,rest,aggregate,low,10,0,run-sesi-1,1782075957.979,1782076018.325,13.300744,17.768824999999996,22.08177422,718.55174232462,191,0.013376,0.009329,0,106.19833333333334,108.045,64.94,64.94,43119,
d76aa12a8e5b,B0027,rest,aggregate,low,10,1,run-sesi-1,1782076018.340,1782076078.709,13.358511,17.79298449999999,21.924005199999975,713.3979697391381,191,0.013334549999999995,0.009309,0,106.07666666666667,107.9,64.94,64.94,42810,
bbd5b9846e43,B0027,rest,aggregate,low,10,2,run-sesi-1,1782076078.738,1782076139.106,13.458996,18.3127387,22.999687059999978,706.9630746497897,191,0.013841,0.009415,0,106.28852459016395,108.0,64.94,64.94,42427,
b77a6e003f82,B0027,rest,aggregate,low,10,3,run-sesi-1,1782076139.112,1782076199.467,13.21386,17.179765900000003,20.638299000000032,724.9659247713313,191,0.012695,0.00923,0,105.81,107.9,64.94,64.94,43503,
652fa7699886,B0027,rest,aggregate,low,10,4,run-sesi-1,1782076199.480,1782076259.848,13.37726,17.92758215,21.754812289999972,715.3347263261795,191,0.01347085,0.009366,0,106.21333333333334,108.0,64.94,64.94,42924,
e8d91a8d8d3e,B0027,rest,aggregate,low,10,5,run-sesi-1,1782076259.855,1782076320.460,13.222472,17.5082905,21.216826349999998,724.3113546173356,191,0.01310175,0.009258,0,106.17540983606558,107.9,64.94,64.94,43466,
17c9a12b02f9,B0027,rest,aggregate,low,10,6,run-sesi-1,1782076320.468,1782076380.828,13.2293135,17.4336035,21.0998431,722.5242514145989,191,0.012956600000000006,0.009279,0,105.605,107.9,64.94,64.94,43358,
1cde2ead4a38,B0027,rest,aggregate,low,10,7,run-sesi-1,1782076380.838,1782076441.192,13.386694,17.891589099999997,21.94541324,714.2218557270438,191,0.013520299999999996,0.009428,0,106.05409836065574,107.9,64.94,64.94,42859,
f0b51483cdec,B0027,rest,aggregate,low,10,8,run-sesi-1,1782076441.199,1782076501.557,13.476414,18.259862,22.587803100000002,710.0776117475913,191,0.0138315,0.009466,0,106.625,108.045,64.94,64.94,42611,
2b107df90d28,B0027,rest,aggregate,low,10,9,run-sesi-1,1782076501.564,1782076561.905,13.348266,17.552419,21.303118919999964,717.3380142571558,191,0.0130976,0.009301,0,106.08666666666667,107.9,64.94,64.94,43049,
4425c25227e5,B0027,rest,aggregate,low,10,10,run-sesi-1,1782076561.914,1782076622.250,13.519845,18.216154999999997,22.281134920000017,706.5286128534811,191,0.013743399999999994,0.009503,0,106.44500000000001,108.045,64.94,64.94,42397,
244c22cbfdb4,B0027,rest,aggregate,low,10,11,run-sesi-1,1782076622.258,1782076682.615,13.2541725,17.823739,21.69165728999987,721.440823890311,191,0.013431449999999998,0.009279,0,106.00327868852459,108.0,64.94,64.94,43292,
2d28179256b4,B0027,rest,aggregate,low,10,12,run-sesi-1,1782076682.624,1782076742.975,13.4751665,18.04247295,22.267377090000007,709.7239475202699,191,0.013635,0.00949,0,106.64745762711865,108.9,64.94,64.94,42590,
605d22fa8721,B0027,rest,aggregate,low,10,13,run-sesi-1,1782076742.985,1782076803.331,13.416147,18.02513199999998,22.402750200000014,712.8035197524385,191,0.013624599999999992,0.009439,0,106.35245901639345,108.9,64.94,64.94,42775,
0dff3338ff15,B0027,rest,aggregate,low,10,14,run-sesi-1,1782076803.341,1782076863.686,13.449497,17.826234,21.7776676,712.7612352935764,191,0.0133925,0.009382,0,106.23833333333334,108.0,64.94,64.94,42771,
8e8633f2e23c,B0027,rest,aggregate,low,10,15,run-sesi-1,1782076863.696,1782076924.044,13.448068,18.062105,22.183714960000003,710.3336079616713,191,0.013643599999999992,0.009437,0,106.27000000000001,108.045,64.94,64.94,42625,
60f53869d61d,B0027,rest,aggregate,low,10,16,run-sesi-1,1782076924.054,1782076984.396,13.393509,18.112861600000002,22.561325600000007,712.1051634836423,191,0.013773800000000003,0.009435,0,106.38360655737705,108.0,64.94016393442622,64.94,42733,
31bae4d327ac,B0027,rest,aggregate,low,10,17,run-sesi-1,1782076984.407,1782077044.745,13.265774,17.789741999999997,21.780645099999997,720.7561816512663,191,0.013428899999999994,0.009302,0,106.38666666666667,108.045,64.95,64.95,43252,
0610b369df3a,B0027,rest,aggregate,low,10,18,run-sesi-1,1782077044.756,1782077105.127,13.29312,17.3561697,21.181183860000004,721.8117170475372,191,0.01290359999999999,0.009319,0,106.05000000000001,108.0,64.95,64.95,43315,
112605ed8bd2,B0027,rest,aggregate,low,10,19,run-sesi-1,1782077105.138,1782077165.504,13.21038,18.20865819999999,22.94745516,720.9893022449962,191,0.013795799999999995,0.009287,0,106.21311475409837,108.9,64.95,64.95,43265,
6dfd0bf3cdfd,B0027,rest,aggregate,low,10,20,run-sesi-1,1782077165.515,1782077225.860,12.950052,16.945361000000002,20.378312160000004,740.9796805262466,191,0.012535,0.009092,0,105.79322033898306,107.9,64.95,64.95,44465,
e66f6d4e615f,B0027,rest,aggregate,low,10,21,run-sesi-1,1782077225.872,1782077286.233,13.168016,16.986013,20.651302300000008,727.6183485575831,191,0.012456,0.009225,0,105.30819672131148,106.9,64.95,64.95,43664,
63400cba09d3,B0027,rest,aggregate,low,10,22,run-sesi-1,1782077286.245,1782077346.593,13.230131,17.753402999999995,21.62046259999999,721.3249211575913,191,0.01336,0.009262,0,106.52333333333334,108.01,64.95,64.95,43285,
a173bbd7703b,B0027,rest,aggregate,low,10,23,run-sesi-1,1782077346.606,1782077406.947,13.10982,17.450022349999998,21.714140709999995,729.5087075687587,191,0.013083,0.009205,0,105.96666666666667,108.045,64.95,64.95,43780,
7b13e5330228,B0027,rest,aggregate,low,10,24,run-sesi-1,1782077406.959,1782077467.305,13.4368065,18.22001504999998,22.35805864,709.3987981487911,191,0.013765,0.009459,0,105.91311475409836,107.9,64.95,64.95,42570,
f46dce0b3c1e,B0027,rest,aggregate,low,10,25,run-sesi-1,1782077467.319,1782077527.684,13.272017,17.672011799999996,21.50382711999999,718.2199103188007,191,0.013213199999999998,0.009292,0,106.405,107.9,64.95,64.95,43099,
b25a5caca9f2,B0027,rest,aggregate,low,10,26,run-sesi-1,1782077527.697,1782077588.042,13.455836,18.277088300000003,22.95736845999999,712.6492994408434,191,0.013841099999999992,0.009465,0,106.20833333333334,107.9,64.95,64.95,42767,
00b3af382e31,B0027,rest,aggregate,low,10,27,run-sesi-1,1782077588.056,1782077648.391,13.497339499999999,18.428137,22.994375600000005,708.2853032291838,191,0.014026549999999995,0.009518,0,106.10655737704919,108.9,64.95,64.95,42504,
140b0d7e7f3c,B0027,rest,aggregate,low,10,28,run-sesi-1,1782077648.405,1782077708.803,13.4245905,18.41654325,23.279212099999985,709.181154773173,191,0.013944749999999999,0.009425,0,106.72833333333334,108.0,64.95,64.95,42556,
1ce41f53c93f,B0027,rest,aggregate,low,10,29,run-sesi-1,1782077708.833,1782077769.212,13.386744,18.045342949999995,22.354427399999985,713.2378066459412,192,0.013597849999999991,0.009387,0,106.04,108.0,64.95100000000001,64.96,42802,
